longitude,latitude
-76.8908639666294,-11.922527109687405
-76.87873179534691,-12.111692154884496
-77.13863484704437,-12.167047581753662
-77.05337952504831,-11.927800279170116
-77.05065873558726,-11.938195514287546
-77.13943582242557,-12.090696189200717
-76.88061859797952,-11.819654575099836
-76.91710866866583,-12.139576843287639
-77.12384728548119,-12.027066079582958
-77.05331123656248,-11.82255363193296
-77.1576779900574,-12.03210907322955
-76.94871736116278,-11.944589620934366
-77.15145123018056,-12.040962240814881
-76.80562633255003,-12.09031391906053
-76.88772717012485,-11.80640894081607
-77.0439045801664,-12.036266397473982
-76.96857442708826,-11.842360318528346
-76.83546327351344,-12.108018157643565
-76.97836028784167,-12.114758118389966
-77.13020060544082,-12.187546366846195
-77.04851865776753,-11.939333269849646
-76.8627420539881,-12.052589462510495
-76.94231479360415,-11.854256700064147
-76.93971024626649,-12.010716037323377
-76.8532714057246,-11.812722628834113
-76.84241077701499,-12.12578979371875
-76.83208297128823,-11.852550732817756
-77.16206032269874,-11.889361258883303
-76.98234959921476,-11.89163126214238
-76.90379619151267,-11.862086708753246
-76.89722926194919,-11.895590403622801
-76.957313519212,-11.949511871347434
-77.13328506592653,-12.147502048927045
-76.88103177842333,-12.1869895282035
-76.91195546659402,-11.831660860873725
-77.16554569138039,-11.953339874191705
-77.01447607013024,-11.88138508360953
-77.13040904019128,-12.00739105939498
-77.06500918171481,-12.153076724415042
-77.19276756311773,-12.14992568311898
-77.0398680526357,-11.925773885108411
-76.98004923153752,-12.027877642040215
-76.95216696286917,-12.119790109319865
-76.93460386194852,-12.003362181303425
-76.86548347475902,-12.174316425169946
-77.1138148370897,-11.96721143923424
-77.15180727102461,-12.09240263822596
-76.85938513124083,-11.880976359745125
-77.13735487404294,-12.07585521643057
-76.81009596746551,-12.017911940367279
-76.86298470824055,-12.19535178403676
-76.99964935764416,-12.171021244882176
-76.80743143003119,-12.043002577437326
-77.1610493083568,-12.00802446611315
-77.07877369552996,-11.95999178075228
-76.94471023398376,-12.083334968516278
-77.05999725261073,-11.922007245549382
-76.82865097920768,-11.85595104112432
-77.17374956472888,-11.88805960444266
-76.98023526717562,-12.184152469860656
-76.96365349304196,-12.007797221096869
-76.9389087504891,-12.158027928632729
-77.09773351066728,-12.103181993654989
-77.05417342899206,-11.805334962693141
-76.862527788134,-12.143001782839395
-77.12202289241193,-12.000444738619457
-76.86925286113065,-11.952737706272753
-76.9749378308389,-11.919014011782359
-76.89512499552237,-11.976140526605235
-76.9145570534946,-12.196091661032327
-77.11699540184605,-12.069415476702403
-76.97247490542645,-11.992915342646116
-76.85291073887797,-12.164853400342066
-77.02715350527923,-12.059749227516328
-76.81336369191067,-12.186718756483453
-77.01911395995931,-12.168568601137991
-77.14288574533285,-12.041230689519361
-77.04422612796893,-12.146913698382775
-76.81931903744378,-11.972983660695377
-77.07211166026406,-11.924214012345095
-76.85276073605317,-11.879765320356368
-76.84749972732725,-12.119939902302075
-77.05992539026721,-12.133006967096371
-77.16669693677974,-12.15817286386624
-76.91017683633648,-11.945427900182546
-77.0753950803944,-11.91740970940524
-76.88683055429696,-12.187365542069742
-77.02293806069582,-11.825515101502525
-77.00589330306295,-12.17921148653941
-76.88883623730058,-11.983481465879573
-77.04705466757535,-11.916375792219634
-77.02274906187084,-11.851612350501567
-77.04952381249215,-11.914365227147028
-77.0530637938891,-11.879308766772084
-76.98962136923942,-12.064219922982877
-76.87648022219953,-11.874069954501396
-77.05529267523097,-12.16795406144613
-76.99029811178491,-11.842073337575789
-76.93170906982296,-11.980963049538506
-77.09222422147855,-11.873080892015002
-77.08899087803904,-12.019072686192679
-76.82663474919062,-11.94256892192139
-76.91058617066756,-11.989438935625556
-76.96912532951067,-11.907364191297868
-76.94091197823175,-12.167348007187764
-77.18828022275864,-12.175859166403773
-76.95275881377532,-12.10115870639594
-76.99619645071031,-12.136182127954724
-76.98170012808822,-11.85128657336312
-77.05623046926767,-12.112314405056782
-77.16741044091482,-11.809653897672348
-77.12266430655518,-12.065241683291557
-76.81970211471493,-12.12715283372452
-77.03652017509162,-11.884120597143008
-77.01332673766765,-11.93651688979965
-77.17891608405863,-12.000721713418745
-77.18497350818241,-11.977854579624948
-76.9131274211813,-11.912319288691094
-76.98476213435156,-12.10861810346748
-76.99651760631349,-11.801466433577303
-77.10275018783094,-11.810082735141288
-76.90209970734803,-11.939869725461225
-77.13270536835661,-12.12018301962834
-77.1240261025356,-11.927908703027484
-77.0157151314607,-12.171120636408329
-77.08548805515522,-12.187738999117677
-77.10101480750674,-12.096926844595513
-76.94190494217867,-12.014950817304273
-76.93961130191258,-11.852690997836648
-76.87019317208002,-11.909132372093477
-77.03291657321081,-11.902917391520008
-77.17076596358955,-12.02980266622077
-77.09053344603142,-12.061626002981214
-76.80799781472128,-12.051584494806159
-76.96149656990691,-11.804940174505578
-76.91610516607959,-12.183956323435007
-77.19705686814984,-11.853187401551022
-76.99271770712699,-11.968529836571042
-77.18498853698728,-12.024553832324164
-76.97230791516343,-11.909896935833945
-76.83169166014557,-12.005332423430119
-76.81263234779983,-11.850630704767337
-76.98377892984443,-11.839719254395497
-77.01671807789911,-12.031311629250618
-76.8219931623006,-12.08926888110598
-76.93055606720132,-11.963059868562656
-77.17404028818464,-11.835054661753324
-77.013709768933,-12.115735124397734
-77.10390199261428,-11.950813366574607
-77.01207827142052,-11.947375911962991
-77.01781377119745,-11.906754791033888
-76.9671420788741,-12.147372925949096
-77.0572918038603,-11.913670014127165
-77.13429182021763,-11.836386991733745
-76.99851222616402,-12.128126756451902
-76.86791884626169,-12.104982670030449
-76.93439510877296,-11.811441962383345
-77.06465285362991,-12.127609218916204
-76.82579079089645,-11.85824596265217
-76.83511697150033,-12.003088857420787
-77.11626064024637,-12.101107570238728
-77.18423296595186,-11.851700039490996
-76.9034765166597,-12.021877897998934
-76.86895589546033,-11.994073058428125
-76.81285417361946,-12.056306652240094
-76.84406544236468,-11.96281965942603
-76.95978609271744,-12.134590450965991
-76.98797906431504,-12.043567385339296
-77.18886357949496,-11.812235071065885
-77.10133742126209,-12.096746626919549
-77.01615409930683,-11.937305334183483
-76.94859843996657,-12.069923974310122
-76.97709926667264,-11.89061074972536
-76.90294560412732,-12.147650535712659
-77.08809322764519,-11.812071581968583
-76.974018956939,-12.018484183446544
-77.16474310264368,-12.105579814661414
-77.03453379056671,-12.170601301067995
-76.89993566681815,-12.132096837964983
-76.92263965862838,-11.992090420577593
-76.80374290513113,-12.065198729427486
-77.0888435496049,-11.868446653646958
-77.0007242803304,-12.027644990535277
-77.0681878344904,-12.100514290964949
-77.02375875437633,-11.953142005358389
-76.85721994805225,-11.917289113245822
-76.9263163699246,-12.133183236839619
-76.84702352346096,-12.132952313484672
-77.11859555666724,-12.185331429226583
-76.85065555286343,-11.905439193973745
-77.17609509032864,-11.934478188951278
-76.84456028782513,-12.010147649700075
-77.0683704882157,-11.862331820412322
-77.07416494663437,-11.877731938819979
-76.99516456932054,-11.965858254241299
-76.82372392491071,-11.852691487794697
-77.18088745412744,-12.117663515985292
-77.0591076099717,-12.155232152240908
-76.85737120452666,-12.092100155393204
-77.04157820902581,-12.177165257564273
-77.12033724096118,-11.987532188799587
-77.03008232746744,-11.825357723082016
-77.04577899940334,-12.184262583732595
-76.83383351941332,-12.151156034395989
-76.89522624970276,-12.019120388686625
-76.99795377770239,-11.826449992988838
-76.80465177331136,-12.0735375580093
-77.01388898748964,-11.997106076524643
-77.17670486767189,-12.183370856379842
-77.095090271274,-12.140662719615165
-77.02557180791227,-11.805347950816461
-77.13723895034155,-11.813952521425582
-76.82097394947039,-12.198024007626236
-76.8932604408729,-11.819275285830706
-77.09268511982889,-11.9443520248738
-76.96367818659283,-11.852832682191991
-76.91142033715617,-12.018104057746456
-76.82348842843727,-11.993761588568299
-76.84734586032984,-12.004461367897232
-76.99392310954471,-11.93325429698156
-76.8901389520828,-12.144139498097474
-76.97514209846896,-12.188010564050929
-76.97891844398178,-12.076828023363523
-77.15410321666472,-11.918127694905342
-77.14954493679355,-12.11925861915082
-76.98818655399101,-11.930627026670033
-77.0924553820084,-11.812035181557093
-77.19158523901582,-12.162439713684233
-76.91086431843992,-11.93095915270995
-77.18700536132394,-12.022499912278171
-76.96188926355838,-11.852743098248999
-76.98432248234907,-12.129140084221046
-76.81247412376888,-11.922949619109534
-77.00631474426095,-11.864753884140756
-77.17455942544888,-11.822154312210392
-76.97932481287741,-11.926700788684142
-76.86356153175356,-12.001130094396629
-76.80126028628742,-11.952861103919515
-77.02786273052438,-11.852438006208514
-77.07188050300131,-11.971756101344468
-76.8373386812192,-12.187845176121265
-77.12350314836955,-11.82762052179721
-76.95382843398683,-11.924189299587376
-77.03771423032762,-11.929394645689102
-77.18356705401779,-12.113729939040912
-77.06108461027772,-11.936445811906937
-77.09390859099894,-12.042454237738337
-76.92556353842261,-11.939506809183403
-76.82048380092323,-12.157362787876803
-77.09278112504855,-11.936861878158785
-76.87541362433933,-11.800234509691734
-77.17785607322463,-12.180715184455776
-76.98475159598408,-11.809130326311474
-77.17177997451604,-12.037236815710852
-76.82638680354775,-11.851698619865097
-76.89345948777704,-11.88704580637669
-76.93682003551817,-11.973193495605333
-76.87044144735013,-11.90462031629947
-76.94099208177194,-11.848593775479461
-76.81242224113028,-12.038343871339586
-76.91441682085409,-12.069186735374704
-76.8301365561671,-11.932962645774566
-76.99314724319575,-11.876861623223498
-77.15317423480725,-11.895085946089354
-76.9887289114308,-11.880874540456547
-77.14925086877477,-12.025766674074827
-76.96300260832943,-11.872866313529991
-77.00700277578893,-12.151916377851757
-76.95096984086689,-11.98220436081566
-77.19598120757807,-12.19769653580075
-77.12206380333785,-12.070165668039891
-77.00346782723514,-12.05341538605144
-76.81979857536435,-12.041530923356298
-77.04655638385793,-11.921813117324055
-77.03025118957855,-12.04457675949186
-76.91412156439735,-12.020522550950988
-76.95848289708555,-12.10498234765027
-77.08042953996066,-12.050699283348264
-77.03567344177303,-12.109092149094739
-77.11292008045712,-12.170721630492622
-76.81359141634792,-11.958620562647448
-77.14774624737706,-11.932714880577993
-77.05126528617343,-11.952203861596155
-77.18966441111199,-12.01460238247977
-77.11128820322658,-12.048085687928308
-76.88781154464793,-11.854666540171271
-77.11952990708446,-11.992367285945512
-77.16797463898841,-12.008327248948108
-77.01021872806218,-12.189743173677424
-77.1960123061062,-12.063500868949538
-77.16609353822948,-12.047921752485657
-76.87694965217482,-12.04047088764124
-76.89141066205616,-11.967931052309067
-76.83394447183804,-11.98655898130925
-76.8581938256357,-11.956837962882622
-76.92672977470407,-11.89404669538315
-77.17906685707973,-11.874805704513562
-76.88686055280533,-11.912750769509403
-76.86179567566377,-11.817790521618027
-76.88036714169121,-12.192706966929455
-76.99660838587678,-12.121688805726581
-77.10683926454021,-12.196974850008742
-76.8618680097245,-11.941010114338159
-76.90913487610395,-11.840787780420007
-76.80769553024446,-12.102607081369479
-77.13772296089763,-11.829186182081479
-77.10973416677918,-12.175893043884175
-77.1152807400474,-11.826225589277795
-76.88298409295146,-12.059350925104146
-77.12523708141995,-12.159431668620313
-77.17333606807068,-12.00565129632547
-76.80057567736574,-12.097289372911796
-77.19007311542194,-12.08605083921523
-76.86590237593646,-12.077084014029484
-77.05385326337974,-11.878789640866936
-76.86335381609688,-11.984335489329899
-76.97815180351554,-12.075476920337598
-76.83934750820545,-11.955866486675633
-76.82952280543415,-11.913539730310722
-77.19636072748769,-12.090950399706585
-77.16983512960289,-12.03458035938986
-77.09985650817165,-12.15124556266522
-76.9322738334546,-12.127540260186127
-76.8446911213954,-11.927552858414007
-77.01602321948242,-12.127424660921749
-76.95721075349029,-11.989934646533175
-77.12460005888178,-11.916381495311027
-76.87801326644733,-12.157249230762101
-76.81306875545862,-11.97307511214844
-77.09256042683417,-12.097374886519454
-77.00206961935979,-11.81482924990497
-77.16555355579746,-12.00658174131203
-76.97634533741481,-11.877602980089938
-76.99888662326133,-11.979909383137496
-77.14222540633797,-12.182634986858071
-77.02317351475277,-11.946739449762392
-77.06635813916537,-11.819438663117339
-76.99126764987793,-11.959355271941467
-76.96573826582848,-11.872324456229284
-77.19660176855712,-11.846317414660637
-76.89559760682017,-12.108768091220426
-76.9147942832553,-12.11518206403671
-77.0534854455174,-11.955607604459603
-77.17882562577248,-12.035588612077317
-76.89802698408597,-11.864055478853313
-76.81792993580875,-11.839990750640796
-77.1039393615912,-12.058631448278913
-77.07059015450518,-12.105251776410206
-77.12647484420728,-11.887789793902456
-76.96922555066206,-12.090077585780746
-77.13806344214102,-11.87095427259453
-77.05752242261545,-12.030504698540495
-76.9211947944263,-11.932980040283413
-76.97595360679627,-12.161785874466132
-77.04541497426882,-11.95045627012937
-77.03190015927699,-12.019292928505108
-76.97515564695071,-11.96535661472981
-77.19765410884514,-12.132794316902054
-77.16859605261855,-11.905250502022328
-76.8474967728948,-11.85488116898271
-77.16884840436349,-12.11330407996369
-76.9172785615158,-12.161714177791934
-76.83198473435638,-12.190544565581465
-77.0917265582793,-11.943211399822694
-77.05180342517619,-11.957162385564487
-76.97243143766211,-11.981321034914371
-76.84731641214456,-12.107221161553609
-76.82323776509583,-12.043637601637794
-76.90417470075549,-11.96220946592553
-77.16535209565812,-12.001293256456332
-76.93233833778606,-11.804885791914046
-77.03587851125094,-12.145424098977307
-77.01171960020358,-11.921942178380963
-77.18034064386192,-12.038272492758283
-77.12357514426145,-12.028720154029754
-76.88379455698654,-11.912960893736729
-77.01841646678086,-11.923025539470252
-77.07933510334755,-11.803497602519126
-77.04639237041401,-12.148642284218349
-76.85824019466972,-12.158356140246333
-76.90040039303801,-11.910264473148503
-77.09107384112757,-11.968645233197437
-77.15299926391505,-12.090335733376078
-77.09920071134238,-12.168232252404405
-76.8316974195781,-12.165736700161426
-76.9673644648601,-11.842323650134354
-76.98660791650208,-12.123253070112503
-76.96144256012302,-12.070651375153792
-77.0535886937014,-12.109337439109204
-76.87715719187219,-12.058001477667226
-76.9906855002799,-12.172230462901561
-77.15330083889248,-11.992376083636692
-77.14837395006838,-12.172954974563114
-76.98525634139895,-11.879857396871056
-76.82537191277166,-12.106515167235827
-77.07665915132952,-11.983995234158195
-76.85218353245631,-11.847968364975417
-76.89436176536844,-11.939649052381123
-77.10087502283724,-11.986816885379467
-77.18546370067351,-12.070266498753849
-77.15926109394304,-12.06679923477672
-76.90860242646102,-11.932205217920725
-77.12013210478375,-11.802344255511533
-77.05149163179784,-11.935264324060249
-76.99932033359742,-11.97688663305199
-76.90981273261994,-11.907739795904302
-77.15470751069635,-12.013917755086513
-77.03745343788901,-12.175943062959686
-77.00597083634293,-11.975081273648836
-76.98366917441139,-11.816949886197849
-76.87265574344191,-12.129878823056936
-77.13132872198271,-11.923998043671734
-76.87686741926935,-12.119626524536377
-76.92284862892134,-11.985668926210767
-76.97765167432041,-12.161329420141312
-76.92018885183897,-12.019851625496726
-77.03519290441933,-11.897534668441901
-77.14464096561275,-12.060971390304408
-76.93369390389385,-11.934035310205113
-76.99013107732576,-11.88182001568411
-76.94425007978289,-11.82912887220822
-77.0648004875886,-12.106143167257818
-76.83725336906406,-12.040273633676277
-76.96505205256977,-12.139033594667833
-77.16583900628365,-11.803006599136651
-77.02007840371823,-11.829199612830282
-76.89745757810255,-11.984017147887776
-76.88234617530709,-11.863186682249433
-77.0021611788945,-11.991616809091184
-76.84210097166748,-11.950565724798896
-77.09293262512229,-12.164350227153593
-77.03576052110469,-11.897891831801278
-76.84056123577241,-12.148914606545906
-76.84149731341137,-11.86957294789899
-76.92571489247013,-11.887188764931846
-76.8564077811511,-11.916502120902809
-77.16449069321752,-12.185535847790094
-76.85400200951689,-12.078748657621869
-77.07175203737991,-12.094754972035663
-77.12866739502871,-12.055945437011392
-77.10425206546319,-12.164942901294465
-77.03281259679444,-11.825216870787575
-77.09952319815821,-11.978479103715049
-77.0717729655934,-12.07779027573679
-77.14600860557134,-12.041207393170286
-77.0815292937764,-12.021118983798065
-76.9710864741832,-11.959762266655753
-77.02325851676358,-11.993728228921402
-77.06131249550563,-11.832243210714234
-76.90141914845715,-12.001214606837667
-76.84259601144267,-11.803136794070676
-76.89728431083904,-11.859430016901962
-77.06719971915292,-12.116595794257066
-76.90222313286498,-11.827761914142433
-77.13920792701037,-12.153453440845809
-77.14787280476348,-11.873020116603524
-77.06174918518553,-12.047750682609367
-76.87691905238238,-11.848810271821973
-77.10146070110308,-11.85277732395702
-77.17469863644052,-11.877629839952952
-77.14731618591746,-11.883987825477176
-76.85650201258817,-12.078128344360783
-76.94648668610108,-12.167632286779499
-77.098719534652,-12.038807928493934
-76.97788166986872,-12.130590194005396
-76.98896815102987,-11.922019564439015
-76.93782560862374,-12.061560109384885
-77.10672497823136,-11.809755919656034
-76.85423880512224,-11.943611169061867
-77.076252575168,-11.871007774546255
-76.92234733840951,-12.14699013090326
-77.19355014145111,-11.855194207090952
-77.05093714804234,-11.830897123794642
-77.05931607281647,-12.005175232472425
-76.9826062285668,-11.95749882489961
-77.17090549528912,-11.894076079638802
-76.88394745050955,-12.130064549095835
-77.11288767929297,-11.998973569414623
-76.9291848740472,-12.040534788891074
-76.87871515070236,-12.1414504031351
-76.97524921750339,-12.052986231083388
-76.9036467173112,-12.172731076245801
-76.935255875114,-12.189675237220204
-77.0577880811392,-12.14593348433807
-76.87645658438657,-11.814753955364331
-77.08211945204579,-11.980188185641993
-76.97151483289939,-11.813671135538712
-76.90184090434339,-12.027000848667948
-77.048417636075,-12.075273546765896
-77.07889295695303,-11.997543254863903
-77.01626159593087,-12.024195324546836
-76.87281460226033,-12.157734126295303
-76.82803129474173,-11.943669474123917
-76.98196663485605,-12.11358472699616
-76.93541351787054,-11.952164818040869
-76.83869055110443,-11.939919563040739
-77.16058125943482,-12.13919005874854
-77.10716856885354,-12.175460149155732
-76.91643999749937,-11.887695365572624
-76.87050221523508,-12.016079830492272
-76.85718838866777,-12.176734481797808
-77.03395712925803,-11.802053473132094
-77.16426403908325,-12.176887775601452
-77.02488740908015,-11.921985908456579
-77.10770616391719,-11.806528429894636
-77.08352141800135,-12.104327958313629
-76.89109297726499,-12.143100252525121
-77.16978916558965,-12.151446024231028
-76.86896751300772,-12.07868994097296
-77.02893236567033,-12.15958167559574
-76.96157442755977,-11.923135463322348
-77.16413910750573,-12.175083280747975
-77.06505636865708,-11.996231148740083
-77.16411963239406,-11.80132125845881
-76.81538251084756,-11.874411892197593
-76.87709534026949,-11.953912224707596
-77.01614689825742,-12.077498551685355
-77.11055898067053,-11.950441665483345
-76.82661795790005,-11.98918341443534
-77.06216136170922,-12.02956664644385
-77.13560622732506,-12.14771584930392
-76.97473424461842,-11.845358313903814
-76.82249035186207,-12.02008614047147
-77.19846788379988,-12.122150995271694
-77.1047500626984,-12.052896259649083
-76.82462094383584,-12.03434809898843
-77.13156561325714,-11.868984841773251
-77.15470261934408,-11.90655424777544
-76.97192511368007,-11.892278042543465
-76.85526247068206,-12.19558749422854
-77.00915607292242,-12.033538400728096
-76.80217429732619,-12.00746233934587
-76.9283313201848,-12.192323089270777
-77.17037003711582,-12.096074716501986
-76.8028671473272,-11.895884070751146
-77.03684230528792,-12.1451561177084
-77.08503898646181,-11.985875947418963
-76.97684832656884,-12.113919251193105
-77.07827696327166,-12.195151690142442
-77.16541699715194,-12.103519416960182
-77.19942866276833,-11.80965049803598
-77.0201666588319,-11.879385155246805
-76.86525463110937,-11.816169342271587
-76.97107392574797,-12.004858382429456
-76.80031708042262,-12.156105520528998
-77.08526134174112,-11.980816204410523
-77.08781797409598,-12.018249066176015
-77.13610021590642,-11.862257166904154
-77.13437456469387,-12.160766967686301
-77.08592536159598,-12.004703545191289
-76.8828639818906,-12.139980534122406
-76.83769728374541,-12.070129629243976
-76.80996513211693,-11.90505716904488
-77.10708413836142,-12.009592748252494
-76.84748098175436,-12.049644685941692
-77.06869796428907,-12.042209488571986
-77.15486378219325,-12.016221292637605
-76.85199002979193,-11.885993382465177
-76.94555774614255,-11.843166124423906
-77.13410764156758,-11.81786612539843
-77.0280674969948,-11.885238645497882
-77.08509692204917,-12.073837241700794
-76.90528217251592,-11.924746117565384
-77.0186335077503,-12.024958750377843
-76.80428802195745,-12.09813175118158
-77.17810200709616,-11.86365136822963
-77.0579938935455,-12.184629460415069
-77.00723993315601,-11.83929520314583
-76.99874657810068,-12.015409014150107
-77.07362567104575,-11.945119409276687
-76.90830390036098,-11.936258431117688
-76.8501011706044,-11.841952903717386
-76.82451227920885,-11.945332127133117
-76.87796264928019,-11.954426566095975
-76.85976792107736,-12.173339183775724
-76.979781879752,-11.99263679122192
-76.86964470942927,-12.139932399673183
-77.07859843634083,-11.905026492511405
-77.04060849515632,-11.99511123167493
-77.07323479447258,-11.92790888831666
-77.01304506582083,-12.183330839759046
-77.08576815350455,-12.166083193581677
-76.81535542309823,-11.913470644774927
-77.07486214879773,-12.17116626560053
-77.16078218475563,-12.171497308893896
-76.98927313357983,-12.195156609906045
-77.17716036862193,-11.817399440680209
-77.15578273347657,-11.904996656216397
-77.1122442443215,-12.058699436599174
-77.01425990004715,-12.081385767484937
-77.02669962707638,-12.06011870810166
-76.88012325519888,-11.890138587527527
-76.90421013844636,-11.935451755571835
-77.02947268240372,-12.125921772853012
-77.06651831696975,-12.130356265866366
-77.0734124863754,-12.16064174011464
-76.89040196508239,-11.935878912119465
-77.1791710375115,-11.894250935111305
-77.19487134019576,-12.093981428669998
-76.88178224322934,-12.191622015587635
-77.00914144960439,-12.16713133300943
-77.14764754457858,-11.812855986061988
-77.1057736261622,-12.081822089009032
-76.82699841876105,-11.892310740864747
-76.85619880975004,-11.950134572458294
-76.9160859799104,-12.047224144138841
-77.00710990786507,-12.117725095121777
-76.99187054952344,-12.151445432736237
-76.80990218588641,-11.953994812784453
-76.81369182244629,-11.890146487744886
-77.11389238168567,-11.942438298583548
-76.87555817347787,-11.987879146700337
-77.1211029335332,-12.183219510627344
-77.11458500884642,-11.812604488962247
-76.92956278633417,-11.88051432333817
-77.03799956056498,-12.082871185319615
-76.8273822371574,-11.808011868256461
-77.1643961060416,-11.95924736414547
-76.9953897436762,-11.967030936717101
-76.83259138782275,-11.900770728228187
-76.8383545358082,-11.875292084763945
-77.13738831463371,-11.9374085570674
-77.05334491996142,-12.14876170145352
-76.95235143998131,-12.0646929976022
-77.13624204609144,-11.82876654386958
-76.8127911311817,-12.11015375526246
-76.83410026850893,-12.051133190464995
-77.13321992838621,-12.027169246822321
-77.1515378154956,-12.02423800412222
-77.1658366068767,-11.95482416700219
-76.83622253438534,-11.822769664902118
-77.12255047608181,-12.103722915266998
-77.03348602858226,-12.151399449479632
-77.02045945373919,-12.121011804056025
-76.96039558231458,-11.845230039916293
-77.17130586250103,-11.941675674937917
-77.1092965530398,-12.085637284304335
-76.82740384523242,-11.873621224412554
-76.83663595709257,-11.855452001454626
-76.88748374103773,-11.86139426452389
-77.19223950175272,-11.83242938654418
-77.06919729260156,-12.099103591930655
-76.94881650586284,-11.89798322850149
-77.08992391529061,-12.015784201090344
-76.83616532197848,-11.863200578843976
-76.94644421526702,-11.908603729135354
-77.17123731307342,-11.88942102140011
-76.83639776446572,-11.937535264927572
-76.8168933367295,-12.129028492212116
-77.16891503264331,-11.981989232441224
-76.98705590605547,-11.806132104190198
-77.07865428711433,-11.825044773401153
-77.04286436940744,-12.182730505681194
-77.12813951281787,-12.134074073708225
-76.96877115919503,-12.147308490618174
-76.81680825870045,-11.909608036005881
-76.99877095989136,-11.872885868057223
-77.1668341674422,-12.114595453475731
-76.95199946660904,-11.997658922819268
-77.0639108022195,-11.86371878879552
-76.85762992416348,-11.9068793820935
-77.02612874067341,-11.98310511780326
-77.1228641564231,-11.96386092381649
-77.12355775092354,-11.996655781233487
-76.89249432771153,-12.080980619472472
-77.09376496067706,-11.973991202856393
-76.8931066423363,-11.924445879179965
-77.11764507569336,-11.850670833655677
-77.07132545251947,-11.945483458408301
-77.01380521102412,-11.895551385182737
-76.82272166012261,-12.13597134601817
-76.82730743009847,-12.015377010232084
-77.11725124983109,-12.196267352069162
-77.05671238350277,-12.10132845419135
-77.1402402446185,-11.9094153139548
-76.9960059682746,-11.803276019460256
-77.01576697972213,-12.160328760165113
-76.8396959350197,-12.039402273655485
-76.82799784888357,-11.879971612520336
-77.04657304359708,-12.11838574614844
-77.0033048227924,-11.977966020279085
-76.84150550034154,-11.90677148158813
-76.87731687690197,-11.953605819895929
-77.19853747546215,-12.124790106153833
-77.07197617432657,-12.057846172525704
-77.03129030322555,-11.886483286205841
-77.1081134865267,-11.978309394347193
-77.12017135364162,-12.197908154582834
-77.18488619736173,-11.895603695988763
-76.9426521099721,-12.185875458023904
-77.09499588380673,-11.901706486907507
-77.17906112862748,-12.119007775933905
-77.10760827578878,-11.816770607952249
-76.87923441886555,-12.052823699479166
-76.85940432734138,-12.069227353464768
-77.00677350192268,-12.140444779867021
-77.03357173183653,-12.077758313803914
-76.80885852259928,-11.84933969526872
-77.11977413616478,-11.801466264949102
-77.11385628685815,-12.05267618779726
-77.08325312918544,-12.020555747618182
-77.13089707268756,-11.911171624718905
-77.04825376071832,-11.84552168781397
-76.8356663092041,-11.962782266325286
-76.95386086374857,-12.043389720728868
-77.0352213805551,-12.03495126366055
-76.82623568217151,-11.921752741401278
-77.18061430700968,-12.198712694558289
-77.11588952883926,-11.952164265016064
-76.97364455795929,-12.057802795823457
-76.95377895072272,-11.882321067489167
-77.18417699737496,-12.162803744070747
-77.03878449683715,-11.964719093220644
-76.94033841406765,-12.007610844045551
-76.92077178143863,-11.94306978963791
-76.94474403899349,-12.174058562206811
-77.07177471025562,-11.968006485028747
-77.16259195056084,-11.97540616481619
-77.02915502143226,-11.975735962233532
-77.14849822505278,-11.958604933361418
-76.82095053659172,-11.929412825109456
-77.00993165359095,-11.878004400127693
-77.07309633025726,-12.092071711948714
-76.89347837155243,-11.869980235927976
-77.00082056296709,-12.000697727094618
-77.07598639039502,-12.169176688346267
-76.87521290304367,-12.176579628302408
-76.85313913959955,-12.066304672521575
-76.93079673348453,-11.886041209155414
-77.18121423103693,-11.916927626103634
-76.97347084793338,-11.884554014131037
-76.89468203520109,-11.993092377423356
-77.14539879516657,-12.023920400817804
-77.10853169944616,-12.141018989317486
-76.84700195797274,-12.068722898556276
-77.19195131125878,-12.02639225353045
-76.8989091448696,-12.164559828128153
-77.01049068299423,-12.111755218915516
-77.02129113646416,-11.960709882374505
-77.19716138700205,-11.905734754304325
-76.8722407076134,-11.80066099544282
-77.05607003974538,-11.826754667462577
-76.98369374747978,-11.942973920185924
-76.92907972546574,-12.031500778682371
-76.91894816942484,-11.945529054116706
-76.81760797646957,-11.885739352767908
-76.98746401870535,-12.152665523630645
-77.04011217961023,-12.036038044121485
-76.81851854940331,-11.864079085745754
-76.9431559059898,-12.046466819226783
-77.08073985748938,-11.971251091509126
-77.14941430183858,-11.964892255655121
-76.86297819941393,-12.126209498746544
-77.05512735888234,-12.055105823339085
-76.93581211145423,-12.066195484503227
-77.01167343225364,-12.189521316587173
-77.12042808808198,-12.190323294443457
-76.95932535655182,-11.867321182529691
-77.17572677241974,-12.090771676010874
-77.03466301605152,-11.992768493504474
-76.98135402413453,-12.08050977056449
-77.02558121035257,-11.823728301953864
-76.9005311298996,-12.09628129645369
-76.86883001818187,-12.028137274904426
-76.89150277038672,-11.85090789980616
-77.18447482087528,-11.863226573283278
-77.12234849182161,-12.125559432861488
-76.98535699629448,-11.878942676081717
-76.82607118382248,-12.016725245304842
-76.86601728997915,-12.006812451165858
-76.86298619665928,-12.146608011033623
-77.07871672249613,-12.16775939449715
-77.02822084116852,-11.908824277210494
-77.01171762107363,-12.00141553905788
-77.13705136666003,-12.025259718953928
-77.18757274790222,-11.908196708539041
-76.82123884021578,-11.893794840403556
