purchase_amount,items_bought
232.6543304650893,14
11.223328057230832,10
38.28348292271682,9
40.377936893723636,9
42.601693060532625,13
69.19888022354588,12
12.475970816098751,10
10.903525086443484,15
123.94074930365093,11
37.70195409990139,9
13.515099423888305,15
11.052967550451353,12
5.310761367455105,12
9.847837755697086,9
146.382804661192,13
30.615125860013837,9
37.31515227289625,16
7.366156035052731,10
39.98387571668742,6
60.94044443506505,9
22.174152807692575,10
156.53840642762827,8
53.39759567432358,8
70.17681276724153,12
62.433340111999804,11
80.15271094884929,14
33.23620346536209,7
112.33285481732744,15
95.63305002141685,10
43.19177563905825,10
14.475062174853973,9
52.07760862079355,10
3.44613683476042,9
64.2018597335732,8
38.171700421367206,13
57.16990572728893,7
39.68244010635578,14
88.9752542209025,16
65.71336118343861,11
113.78810283714951,5
18.456468626656285,8
118.53078498095604,4
27.29069705224778,9
137.37935171207008,11
23.647794912669415,10
69.76995141251568,7
90.78924151100448,11
26.993394482182808,4
39.53970836430982,13
46.652882668202324,8
2.7141396275174374,8
30.643771056198965,13
10.493054013066276,10
50.03933533423643,8
137.91967564345882,9
19.42903614235511,6
24.683284677372544,14
92.55509069921047,11
70.41812620382693,14
102.69176767138019,6
59.99115785612021,8
34.38249152870328,9
18.943805433722513,10
148.6889574526556,11
51.49431295648158,16
27.192735099253312,16
44.75394951560838,10
97.9786010486763,17
14.621680041193109,9
74.74280559170928,6
40.270118469932584,11
54.34100661531494,8
68.24609846574413,9
12.3467831162739,7
173.2119402921206,13
23.581450059993244,8
47.151906299234156,7
53.22465496100328,10
34.57988991096019,12
4.043199778996507,8
59.62162780420036,16
8.91575441561717,15
77.97652708541712,13
64.69018682645783,5
104.47645429924057,8
33.96179682126991,10
14.1656339908447,14
28.685569191210746,9
21.069670447183608,12
49.24749535501125,12
5.675826581339919,10
38.57119970440501,11
48.51918034550866,9
20.23968907628621,10
2.0501005965676504,14
21.731407710424904,6
38.10703059519264,7
2.7246316709123564,10
46.39118354331877,4
67.52709055944904,9
24.347498211201923,6
37.28924957124181,8
39.08008342844268,11
65.23575946667353,11
119.08970884247196,18
106.73805250466486,12
10.00495543794204,12
2.901855552546998,12
21.817470760534036,11
118.37656355799805,7
87.34232232377379,10
56.58824665790229,9
2.8553719427652005,9
9.656624904755903,9
133.14736599075232,8
1.7199937384388877,8
80.53948960002427,12
31.124363079464434,6
68.80872632101888,13
2.964657536583397,17
20.856314927814736,7
48.57913604910303,6
11.929471721056132,11
7.5113905326850805,8
1.2751586210012829,13
159.7614284617154,6
65.29988009779653,8
15.206525876912655,8
40.96452500485125,8
52.65131894245094,6
28.285102835980748,9
3.6375096403571687,4
24.74376728626833,9
6.255023935849406,10
7.89936627889599,11
52.10614908010971,8
20.61445375695932,5
19.22355970445851,6
105.86471624421185,5
28.878447406598397,15
89.60996608137847,8
117.19895345828162,8
140.45494268504495,8
77.57530410998493,11
28.35163646180028,8
8.637634692541788,6
37.86850879187703,11
24.997246623827866,13
9.19251151591195,8
159.66419598601064,14
104.39431087592578,8
78.65806135453944,9
11.654780322398144,10
127.6372105470756,9
13.000522018678717,13
138.42455890778865,12
79.78822021446035,10
69.26345783598231,11
334.38618100862544,13
35.183383349223185,7
25.436620269967612,6
95.01160822489122,9
64.48160010882776,9
53.71561463354582,18
20.92974568989968,9
60.99861769528753,10
18.766055282729756,13
37.9300459559073,5
22.02703877284055,7
14.125985803376711,10
8.256625760506116,2
7.328015887936992,8
113.94540145590778,10
56.66918608461988,6
6.723598367354117,8
115.9832854020569,7
55.454007670957765,14
53.715787021079656,12
70.65105481695699,14
56.93360150116262,7
32.578974445587825,6
9.99356028166755,11
14.973736253452682,10
14.73124775267114,9
67.56825771031713,13
11.881442104997998,11
17.501962144792888,12
49.34962078285002,10
3.681394091022102,7
57.86328013382443,9
44.127993880315024,7
26.981578739841268,11
2.3464867177467883,8
13.128902697851212,9
16.55641695011848,14
1.1054660756686336,12
8.71506697702753,8
0.4860298918994184,9
2.438608553173862,8
6.380365006464069,13
20.667468401946966,10
21.105223206888095,9
85.26724208693727,7
39.67178328921213,17
2.9397110982951626,7
2.3215826884601305,16
21.223904981914316,7
54.41005487365034,15
40.32861885418078,5
9.730423621624277,11
35.69067860498142,13
88.51405362349355,5
11.362919632423074,7
48.615688551224004,10
127.46366901306729,13
42.23988603485478,11
111.52699663849437,8
11.686035499121925,6
27.138904635932313,11
42.449105860328906,9
5.518375234341125,10
42.49522700118732,5
33.96848363842485,11
40.67452639115635,10
73.05096898857369,14
14.18813624601803,8
31.428863381239676,14
33.44236616159518,10
66.47790337998205,5
47.06352455677293,11
106.27202100486694,8
3.1749810813416666,10
14.98602243148753,12
16.542171065197557,7
90.35780041757029,9
4.737506907227658,9
90.49994806227116,13
63.885750969734936,9
10.967573516445158,12
55.477538512369996,13
10.777827925189094,7
16.48564331607484,14
55.72700242091575,12
17.027245319614273,11
2.6866166733188743,10
21.82918332782441,10
50.55487878666614,8
10.565351581625343,7
80.1302858704733,12
6.72763137830126,8
58.794312016292075,7
19.603336133336466,11
40.831997644812596,6
138.57509130962535,13
197.817278650165,13
37.82725263227125,13
7.6327036733747775,7
96.34233800661444,9
67.15437460681022,8
36.431526485646195,9
18.338540862505965,6
31.455529549330024,11
20.931429325793875,13
68.62505407197575,10
67.93344186211006,5
0.4011398649081123,17
6.539562955962645,8
36.51612338755986,7
87.31746235711998,9
156.84668146261467,12
49.39125312764808,12
19.825113804152004,5
13.03865448140614,12
93.40720421594946,8
98.06812495183823,3
34.5455618402612,11
35.894347799081245,6
12.273879835544435,6
30.761151366345334,13
48.79750254494056,7
23.793092820193024,10
109.8740914726968,7
105.07895320640093,12
129.47089751876274,9
1.338522677078143,6
5.239465802122698,9
5.8258584551683645,10
44.482187977548996,11
8.820374277015372,11
35.05719597596016,10
84.54857416377524,8
59.40104284579672,12
15.384386263084714,9
40.360495107813335,10
48.20920934697169,19
26.881491542469387,10
7.904917750139366,6
102.28790312717857,3
108.83415743297743,11
84.61796459486469,10
99.67240437233127,13
55.768843211124654,10
26.485565843676177,12
6.130683279879012,11
83.34612016450133,9
15.669312803291222,11
9.429914049937398,10
25.155748662120764,11
54.206117166620636,12
41.86680115068905,7
38.86499981485097,13
6.545769915047034,9
8.287267042276552,8
0.9627704107523891,10
14.288126082376284,13
39.798587398920176,6
6.602208810576306,8
8.567918734394485,11
70.09672957007812,16
16.637025159271243,11
51.334716241728785,5
161.2817970250451,7
89.82166280546716,14
126.11179697789483,13
110.28122036104749,13
4.268507396494092,8
52.24807235551029,6
81.53662562451255,6
22.91901185876356,9
4.394609569016753,11
2.5894808856645484,9
20.57223992610021,10
80.34743880725948,8
61.09422056099272,9
68.46625525206645,7
4.729819239229346,10
10.120314996379074,10
61.527569065457755,11
195.3732830902994,11
9.323965165574306,13
24.618155583100336,8
27.518625006387403,8
103.53271380095634,14
7.997919549875811,13
22.72286396684622,8
27.626461929890368,16
3.7059711750822797,6
60.21004755167553,6
128.60056998114024,11
78.60477151145324,13
7.733689019376061,12
14.912910738767101,12
34.970565022755395,10
6.143220984888033,9
41.368374737512156,11
9.841460049041553,7
113.21022197159796,9
28.317355767327392,13
8.466177222911933,10
15.462930515975277,7
1.3611875869329746,11
23.649055072663376,17
25.65689918005411,13
47.29367797982951,12
15.28506484791306,15
108.68043594496453,6
4.902079914775874,12
83.72283579031895,12
22.239725805690107,14
7.516161530283099,10
25.472745341328203,13
65.89438336500478,13
8.563744827008678,17
1.7594400555652332,14
10.63843683642702,5
59.98739342573328,8
19.021128026724664,8
176.55991113678596,13
3.0134765408350654,15
90.76313279679962,9
138.77516231201935,9
16.38973091372562,12
29.12127265109265,9
40.69560315918244,8
25.62587727947851,13
12.906270711826174,11
22.362289261408648,14
57.55948410731403,10
24.01234698245986,10
21.54548075308703,14
15.181944248340628,10
189.30069654578546,8
130.15958214371258,6
75.44212870499399,8
130.7282063599562,6
31.79545864811851,11
20.742030279125498,10
69.12386059827028,7
56.184380931247766,7
120.75823990811605,5
6.349860383321455,12
72.96719657193135,5
28.368440088195484,7
76.12404572408956,13
32.29515382176146,6
54.38240094315794,8
57.68567136952716,13
62.92103480809802,7
31.26141376999909,5
47.21784168431735,12
78.11045982374752,12
31.042475351235332,8
4.864132006480332,8
23.083022106441796,11
23.758020383539336,12
178.99098771337498,6
52.32010102408413,10
46.28868111287191,15
29.854041656400142,8
2.874745334845805,7
98.74276347652258,7
76.37264505138887,8
3.3376740300721597,7
25.510242443925264,11
102.76449317916897,13
27.493084873011895,8
17.31124503723211,9
13.161187674091693,6
13.616428480287105,8
12.96670998408031,16
6.258571591569234,15
18.870027375465817,7
82.41723560405399,12
97.65897936166343,7
2.789771651758863,15
39.87402810410428,12
88.59783502002071,4
16.209643224842402,10
17.146568605388897,10
48.038082401572545,13
38.66612850950435,10
51.276433560165415,10
13.7825945993314,6
3.3976668515130948,8
9.825746226333404,9
5.882227612231469,5
0.45535571056708235,11
24.782705317794367,18
20.71077014694069,12
146.36325967006212,13
27.017587775149703,12
118.97919655781976,19
61.669963585941765,10
136.78202744621458,4
17.482919804883675,12
87.35834922169376,15
17.937219046600948,7
10.657067701885614,4
27.261656675370006,5
6.039178513134337,4
169.52143261084564,15
32.62871319763341,17
7.219836715905371,13
3.5842032684592384,19
332.195233941166,10
49.737962817417205,12
26.577206103904555,6
10.642993376241854,10
20.34565784340959,17
115.52199135545114,14
36.881883569252096,9
16.660365975113212,9
122.6738827016875,10
94.31883721300312,13
11.925831423061469,7
31.403628569214696,9
69.96569769133086,13
6.434257129525908,17
35.36617636908759,9
22.440778706861884,5
39.3689991120688,13
34.86123542897621,9
12.025235978464039,7
54.369246380974154,11
4.363276928459278,9
17.123587624737173,13
16.258438019982506,5
103.49918131098256,9
246.16041367728945,4
11.304058962461124,12
43.93343325799021,12
91.78930504138721,7
12.29709147789201,11
136.41990303729654,9
36.51871395596662,8
219.51834863555897,11
78.84051220879567,8
38.32097537946433,10
23.809300956846275,9
79.64933754015637,10
46.841333414313944,8
35.374962514861416,9
7.449657364767,7
48.474056612953774,15
46.4670141548722,13
32.28602508348148,9
12.410080782881522,12
17.223661134333494,6
15.038860701699988,13
23.263222941445854,11
26.549771331675938,7
10.032671826287856,6
38.579436006355074,14
68.93467676231415,9
11.565958899215728,6
182.21921055103684,10
10.062096859876247,12
66.19668121658499,5
56.676997131972506,8
6.045064094493519,8
111.34101671098571,12
35.095256602536864,9
6.493886761349967,10
15.966409633537523,10
18.39284200410226,15
12.681577387743232,14
42.358358429841864,6
30.537693245231523,7
12.696256176390555,6
45.76919294073246,14
84.17384445071929,11
99.5056917438911,9
30.06292099690857,7
150.27090796748155,10
10.172372456720778,5
27.232231640561395,10
33.74850583047981,8
27.800351844682975,8
13.86079065803382,13
61.91547340651232,21
4.5639834276479885,9
45.06958025797709,10
45.07879354712825,15
11.397533539857788,9
11.499216448213772,11
86.73232188463287,9
66.10034687336437,9
32.036055798883105,14
25.9911157066662,13
78.74404674173108,9
94.61623128352483,14
59.411684790599054,16
7.358607208074432,12
21.590514866856296,5
5.128551758051405,12
68.92570408084569,9
24.752687632337476,10
5.742522100700581,8
71.63611893671678,12
33.46695716813671,8
42.791063560750416,10
3.247575430094903,13
28.417387665705174,11
11.151836939914652,6
39.557123735049096,6
45.81089801139038,6
33.14905874521603,14
9.14940588349161,8
119.44901661071874,14
49.30531692729379,12
16.568619542172232,13
55.42505117768651,14
73.49189539094498,18
44.35449426930495,17
16.835130291495837,7
88.87087671916774,9
7.561738234974608,11
96.1452182403238,9
2.034680731688539,12
53.2971695599262,9
109.14584520088562,7
35.6097886469055,7
72.17079021188205,5
54.931957973924796,8
13.405151936723616,8
42.929549022916305,8
16.734144814417206,14
204.41338658856716,11
88.27212941271995,12
102.51889492793427,11
185.70855850935243,9
4.781571593066233,4
14.271742812666147,6
46.22320080490772,12
0.10868204654060697,14
7.915109612003903,9
27.43066806922341,10
66.48862001434648,14
95.29378841913338,8
48.4663532058351,13
6.544229313998555,11
5.723529836654227,8
33.35313586886596,5
70.7691198561194,8
4.774156421088714,10
12.91344015791045,9
24.971831087171186,9
47.376914875576645,10
66.65478547307335,7
38.088979024845045,12
26.59537202442094,7
1.8240980566453766,10
18.0767504590478,11
23.921035221627847,5
4.918218993462955,9
30.741527309701922,10
48.12253948758297,8
60.04893216477982,9
31.428020677148748,3
6.534349538234195,14
40.73239753566357,7
8.422769437517548,10
15.570271515468617,13
7.152962388425421,13
4.584769661090632,15
9.16612323091389,10
26.08013751548502,8
29.196783281632253,11
49.607204771331034,8
5.777658211993996,8
19.128818543146227,5
72.24127740097234,7
106.79469181902176,11
46.28550938028876,9
96.90812760337907,9
25.008598370750555,7
5.325334640605794,8
56.859606767908964,15
68.29064598959117,8
5.8494400635883705,9
6.687951506673255,9
0.09173847905588726,10
49.55098466381558,8
21.74393995131048,9
27.919845988656526,14
3.2634560622167603,10
0.31601634935800527,14
23.152328351230413,11
57.24932442316303,9
0.9080174469144818,9
0.7842666086468763,8
5.680607458604532,8
142.5231251780605,8
76.36790127563467,7
15.558195096597792,8
5.419628041358623,8
5.120046834042034,14
21.168369459686055,7
7.749422503999731,11
13.040019322172661,5
22.22430485919671,10
29.66591929911711,8
3.192041531479608,13
104.74613955963557,6
2.6173797406613146,8
130.17696821541057,7
14.419383779496533,11
14.499361207216433,6
115.97122952748144,8
37.188995731876524,7
16.37811536092563,14
37.05084503195757,13
201.02426381686936,7
96.90291644095731,5
12.788389661414238,13
2.549693103914893,6
74.01521573890292,11
6.354700223488466,9
44.24657912056281,20
50.88293374572288,11
14.671843303003213,5
41.92393933621075,6
38.72426090053122,17
60.009069004113016,11
115.70043017617438,8
7.158015690616503,11
42.46968215764435,6
39.451059380568836,7
34.83533727556699,10
24.806465374540654,9
227.74884120602593,7
67.0419545228187,7
65.94019323559571,11
66.0156771395913,5
5.188925765552437,8
7.350991975526565,8
9.06490591013574,13
21.080146043021717,5
22.860806588153636,11
14.913545968504117,14
32.36375663631824,6
67.96284589975716,7
13.153782219960428,11
9.302984213027138,14
141.6074588868478,8
7.876636746961946,6
151.35027997127958,11
58.55178578355894,15
50.19591869631773,7
83.5080729383127,7
3.614894246982836,11
8.467828116512262,14
4.013152373549311,9
62.55624380329172,18
3.4114346785561285,10
0.06673478413988403,8
5.379832219745784,14
5.426512612871049,6
2.183328630960303,11
25.515385657264396,7
99.88290916714419,9
67.768583566149,13
70.99650946145492,8
2.4328510639245753,13
49.87154063875591,9
22.734330561253557,12
201.32231785418065,11
11.575753932169915,15
12.261748455161518,11
6.436871216868916,10
46.336361701305044,14
35.686232568459985,13
16.35349238162485,9
46.758753116828906,8
32.75515911814926,7
38.20758126570223,13
17.375086092134676,8
48.542388139614076,8
118.3386124282076,9
8.311437356414949,9
1.072620478936754,7
95.51675516957364,7
79.94320983556977,15
14.031049897613187,3
87.76054550806263,10
56.80609365365261,9
80.03438418302456,15
122.34662664679867,14
23.675204808106002,15
81.40623632708144,5
62.38428293418728,12
43.355887147744546,14
140.12353985267077,10
54.41612206137469,11
44.164753016457695,13
43.62897697792833,14
46.02558230252854,9
113.49196646268285,9
16.772232563553906,3
61.414373227867124,8
11.524452023674998,9
15.505478008413137,11
53.18900948162557,15
36.433141912263146,15
117.87279010520501,14
54.05690721389528,6
25.946957303951994,7
7.243316407928803,3
4.35829575216055,11
34.36028860668,7
42.95154745040127,8
33.00222095243822,5
28.411495068786152,10
39.34653191817323,8
26.667570882551278,12
3.2713647336534417,13
7.850785389993155,11
6.195903244637007,8
21.207648093403495,10
3.726778782570535,12
18.37894262504546,8
4.698007612190197,10
37.82079225661573,10
126.19703050336474,11
54.69870130511747,7
4.374411343426784,5
2.6720776520908514,9
76.60115269226665,10
3.866429131096389,7
128.91393176684846,5
12.257717147764726,15
33.393500085891944,10
30.13063590684405,12
80.33134382630132,16
21.679318926835137,9
17.57106653933102,13
36.69224422489593,12
31.78198279355272,12
80.89710483174485,6
79.39677663247711,15
43.46259396720611,10
197.32301069861361,10
90.99072415011155,12
14.967259092022134,13
3.0516790818154345,8
48.31117860384392,8
12.028098932141594,9
52.519039444710536,14
8.681270617900685,10
91.13187856069291,10
18.540004688529084,12
13.669353782748994,10
20.683949284693544,15
68.03873382800441,9
45.785136591669676,11
3.153772202306345,13
5.7839874982714,7
88.40667870591959,13
43.89667436672154,17
17.419932843604954,8
20.940946916229837,6
23.540077069217684,7
3.925361312755244,4
16.119858164790006,9
17.836023919411634,16
157.85488954972323,13
8.584942261472065,12
10.00713784040624,13
102.53772017504632,8
124.61306794400784,8
68.11801682333416,10
7.198880611181633,15
29.974435631295428,12
41.03948076349246,10
39.85719127636708,5
66.1589956018942,14
35.453916966930606,16
54.13332506905515,8
190.02392519555656,5
13.89044735240558,11
19.53975832687967,13
12.077298173599077,5
14.831782696374537,6
10.15763681725909,7
12.91345069970746,10
91.32330273139304,10
17.528312852232155,14
135.001865894689,12
99.59920058335263,10
6.0801197137507,6
60.42714248590188,8
18.86597943859021,16
20.906121814359064,10
33.49030621355987,9
7.312520265423765,9
132.11508838772778,10
166.3842339630463,10
7.749626681840691,11
11.458807906446648,19
1.0650475338393874,7
14.488540811789008,17
56.59927256442031,10
44.900206403297716,5
46.77770078107646,14
11.076993056544394,12
26.512967824576673,16
83.828989699039,11
15.250156514512222,14
44.90194752809361,15
15.22003687530862,7
33.05309710859971,9
73.8717363874714,7
27.195953036588328,7
73.10580231220575,9
16.200784270604743,14
28.175063093106157,6
17.537406410577557,14
226.33059362063256,9
90.4162397504522,12
14.119458713518004,11
10.23388830733057,15
48.77795727079809,12
11.130470486431049,10
8.317946898311316,10
3.3490384668867392,12
20.698949975812518,7
16.668726922770322,8
8.462443357119984,13
76.77125773833734,9
2.165983566810511,7
121.97859093719275,8
60.885443470584434,8
22.532193470528902,5
71.6027469313754,6
24.880917325795405,6
97.00724497289991,9
15.293183388997308,12
21.683164044138902,9
39.67337483467464,11
109.90929608421438,4
63.031540261178066,12
71.51513720585048,11
10.664493926630172,13
24.068226926478765,11
67.54669661376951,7
198.8133717220163,10
24.26553155919143,13
144.70513792729355,6
38.5268118953286,9
69.83589429860005,8
2.605458042611161,9
0.6926025658227869,11
147.21633732594617,10
5.696247552113925,9
88.99361385944091,12
9.23458431797303,14
49.85879406730806,15
35.78194517475455,13
6.564357247074824,8
12.262797284133947,11
50.20238443918915,13
104.86847451312433,13
9.542031328429024,14
37.43843607198267,9
258.7619531981065,6
30.44395776963119,18
8.301605132418292,19
121.18527607579215,10
111.38927893549845,9
1.7760298376183334,10
24.835457875291905,10
165.14217536066982,10
31.749852337907992,7
47.520606293364864,11
12.991795252086632,12
59.94521969596346,13
41.52944074494703,7
42.6507016387124,14
45.38651338732691,14
0.5874189742679004,12
3.572708759420742,11
93.27932820430908,12
48.03719697115184,8
80.7168875505916,8
46.88032470271223,9
6.114034096690704,13
47.11923702361583,9
11.951915815774731,15
48.69743250890976,19
52.40965573804569,8
37.24127720712688,8
1.5788688281520955,13
5.740299939131422,9
41.131625808973,12
8.801188346671077,8
5.565633973947229,8
7.296782508659254,5
73.11009601877508,11
30.39316441062653,10
11.770731925235838,17
32.39886041394637,10
72.79127469152813,17
158.0685481392671,14
95.69797166937232,14
17.39340836981871,12
22.694441447448558,7
64.27976549880482,15
69.11680372232146,14
3.747730687519752,10
10.521058130751332,10
7.295421738906777,10
73.71319880361314,9
45.183436999563774,10
79.87036257935091,11
112.53792749973863,7
75.23293353371469,13
3.0950876829285283,10
42.44124475617835,10
24.33935317969482,7
17.98904371916194,7
46.74152276883201,7
17.37485230690472,10
30.365320036442245,11
13.710391316159399,13
153.51268144549448,6
18.908076899607554,10
76.42392514742897,10
90.78852878990867,11
4.301840499475855,7
7.444837647458326,11
23.873641344742296,6
17.08428112491537,7
194.0308660855922,7
3.8444816077627815,9
159.0612185735896,10
22.251064966053562,16
32.725588583877105,12
49.183167518985044,11
48.156665595809656,8
20.779258481169364,11
31.245449718975454,9
16.175305452478185,5
14.735792714546065,4
4.235663394331008,11
27.509188601893797,9
21.666499137179734,11
13.274480897628813,10
6.944679609678116,15
5.346393120996707,14
22.26745257908744,7
33.8870063873449,9
61.06409051452392,9
58.698026604929595,15
4.018002051188634,8
3.0339857343948,12
70.69245315886117,8
80.52873691539648,10
28.39042135859892,9
18.065621609568954,11
8.311044436101843,10
11.845593955553358,13
25.039029072583,5
169.17035028400386,6
44.712364467143765,8
36.38276020508738,5
29.45156460717515,11
0.2399930724572309,3
9.904261740843342,21
49.18071043896551,8
46.033534899769876,6
43.753153635424134,18
13.221093886978505,10
17.505742473099406,9
40.68355310428798,14
8.87165002975552,14
14.514174007874905,16
81.61327530212483,10
14.500238118533817,11
47.77611779379765,11
46.22702547623707,9
152.0863683839571,11
38.92873337659448,14
31.14970811351729,9
20.443370445831885,9
11.401157059115954,16
16.685148933465413,11
161.59152667692348,13
163.2840691004816,8
10.275787632354568,9
3.1804919711389177,7
17.548219694299767,7
72.90659419059816,6
24.21791734960554,16
17.75617344540359,15
23.274473320754126,11
12.170278477399362,6
49.44134644358794,15
43.97819874244566,9
21.706485953884304,15
32.77198055479562,14
0.1742558369554477,13
37.60668897147805,16
90.13876219336125,13
7.438028810679725,10
139.44579288006997,11
36.96829010361267,13
92.51005433024055,14
17.242608956784693,12
49.853624036600436,16
16.39896034363956,15
84.44660004875544,18
125.41125897142464,5
127.28306511261063,6
77.60306200323662,9
155.16313124671768,12
82.05688633928443,11
110.22577014229493,7
19.632249302733744,7
53.086713466029536,6
10.704310558431951,10
18.84014031693787,15
42.08785475679656,11
30.526025723781046,12
111.59174725178455,9
10.891213091274036,7
51.233809125116615,6
24.33121569409217,12
17.89120822826902,5
5.555869953845924,8
61.748852625275276,7
27.603324274982654,9
90.92726652289042,13
74.29366392260867,8
28.640103943240184,11
14.816052980661887,8
78.85559973509176,15
4.822455165275698,5
26.938198053387758,12
76.16778568378874,10
9.084616262472537,13
36.06300232748645,8
76.44850783533404,12
1.2053149087579242,10
68.20420208039879,14
15.345088747706578,17
71.39427086091013,12
27.146476743431208,7
1.155714676396901,10
41.55954600375992,7
50.93913391966878,10
9.40374999594379,7
35.59922857099107,9
72.52609139820888,11
3.367678912749201,8
96.94085757091624,10
21.6768299177835,8
170.92617327743264,6
86.49211729307484,11
70.94480669723127,6
8.606754000938949,13
34.796885537199564,8
20.958848391901974,11
79.5598564662737,7
20.098786265397134,6
57.20421502131998,15
29.767300125043455,11
72.92314785763341,4
8.919040880913021,10
18.281822777246106,7
7.514864024270517,4
42.52465194308355,13
22.486237302311633,14
76.8356613840098,9
16.336827052554277,8
46.42704918229093,7
38.885698335112785,13
62.56044601152858,6
65.5079659301431,10
121.58510180372471,9
44.62017977928796,9
61.44513358477766,7
166.828023811621,14
62.53787916849254,7
220.63347355715308,12
44.05774178473997,9
216.28377899796445,11
9.99217886547035,6
48.36185562129555,8
22.020285177444805,16
46.16435921811397,8
2.7720608254799504,10
19.032765226370316,13
1.0021148273095897,11
33.39748260634452,7
36.30171029293982,11
34.1820559067844,6
121.48820207911233,12
28.01788730533344,15
11.829036495503248,9
92.84207895977472,15
133.75582559079817,8
11.709979405600142,9
13.27181036656151,14
7.619722040452202,16
74.05078690971706,10
111.60258085486731,6
82.01133336348255,19
25.310947507832495,10
9.245898865318754,11
150.2124616307676,17
17.595191630689893,15
123.77033641134273,13
63.25468295579121,10
125.92979276748308,10
56.395816774028596,11
9.607947581710013,9
30.600422869510073,7
7.8618679704606995,11
12.462788682487874,12
21.471423930643546,13
8.028546193081949,7
18.227555510451417,10
5.010171556320567,8
2.4685759205413094,13
8.18021563920848,9
11.970702407939212,9
16.184464004812117,12
47.10913460538761,13
11.752888803648123,10
106.35955448742726,10
4.058094228914812,11
75.31864204595303,9
79.55128820928039,8
22.711174745459243,19
49.48783971105057,7
45.11696902793675,10
116.78392306428395,7
186.63605583714033,13
19.30739600127504,8
35.94443794029109,12
7.175831613444898,15
69.93285968569943,18
133.58737579535529,10
6.072945365760111,4
69.98291391274536,16
34.716516417339335,6
171.58255668338427,10
4.516671406531308,12
105.54232916861478,8
42.825974886984994,9
44.56934202488313,9
5.279801029623387,9
16.833389625148747,15
17.968867858439538,9
9.969768122288125,10
17.645002051112986,5
11.694225492143417,16
39.28171469305532,5
21.147647562164984,6
30.294291151071366,10
25.65884185535835,7
23.3521573255953,12
0.9950955457083858,9
50.18896284428678,7
54.88358782120479,9
60.839194536115535,7
69.421246627056,11
59.32092610251447,10
29.226838050931036,9
14.71772467987223,13
36.964857116000125,17
249.49166077359598,11
15.487008985614159,15
35.12811865624027,9
18.423256808281,9
23.49180723603029,8
32.9684512316734,10
63.80107907836968,13
75.52585098718572,11
8.960072051657912,13
69.56030963602105,14
56.71056522262242,12
60.45096460891749,8
40.53311268400756,9
15.139664604923958,11
22.075467195702117,16
65.16793384400921,13
3.258291421386198,8
3.384174088297618,9
71.14843360322566,6
42.36367659408473,9
7.380328197265698,9
3.293920744161518,8
36.43022049277323,8
148.3387501680141,9
70.85459335103126,11
45.11724991782121,11
94.54578879845324,8
19.578501596926277,10
42.31167038225401,11
134.829726485745,15
18.10987731296151,8
8.458756272386754,6
55.646161365465744,5
58.38987475698744,13
22.180092889574127,9
3.0644090188614523,7
45.85450961364063,14
2.322551862619145,9
14.731693138193474,14
6.672828519652596,8
5.866388801314567,7
2.1320896046049382,10
66.44940078720809,11
150.24576697141342,14
35.122276919816386,3
75.4264989056424,8
29.55456805692297,8
30.274676586045658,8
72.26513824251053,13
61.21235665211597,5
7.446264316443572,8
126.59860882383624,8
197.46908259543727,12
3.5661489615545996,6
7.677221556867502,13
145.11569084170176,11
41.200660784180485,5
61.91954157246236,11
23.62606361637183,11
21.646132551813484,14
53.227802081478,8
60.74377242644091,14
3.332551099976778,12
216.99984951965612,11
56.951947164341945,11
3.252105163380702,16
3.166552431982713,8
150.91582462296176,12
16.86409116549901,11
18.834769101281932,6
33.16406656000307,10
10.875786406810589,12
2.267332695593886,4
19.131882280384193,9
8.02882083884787,8
47.61136108386176,7
6.611223247229494,7
165.70438491291466,13
73.56105788359498,10
100.02792454597144,15
55.44947361555451,11
128.6535089458436,6
26.581188338524047,5
6.172014792573063,2
47.17224651618506,17
86.90451798469688,13
115.91585420012103,7
18.190764071313698,14
4.521123680628956,6
23.388087901560965,6
27.56044897175266,8
5.478361299196729,12
27.526569632712466,13
31.323956503107382,12
55.08769353551941,9
7.646448913388514,7
27.782165620230103,16
453.817700975783,14
18.472076358137556,12
12.420216833465823,8
2.952085816609621,7
4.623046061145367,11
37.14469344338941,13
20.08024712159539,15
83.28902879986317,9
0.9942631269132437,5
76.25365694437477,9
82.27173063162381,11
9.019514022707975,14
96.3558328489984,10
6.073573303671425,8
40.047193749715575,4
45.9616582187951,8
46.93733034573812,11
35.170328259945485,8
52.48965549327201,16
26.711518571857695,9
282.45112076179026,8
42.49691164553815,5
8.380580026539647,6
32.554933747724036,5
105.47416974741223,5
8.797273928055334,10
42.35437300137346,14
95.91128963165171,12
53.29373262713328,8
11.804530705706595,3
38.13583670546634,8
53.86256431896099,6
1.7737341438317966,9
48.09916395725723,11
69.31811690979256,11
40.28510660755946,8
29.06255088975283,3
39.63814639224066,11
1.8646705415206273,3
28.04854426793364,5
7.880498543804332,14
65.92500497801728,8
100.18443955640437,9
58.410075482479925,12
31.666335760996038,14
3.768849333301244,9
28.694345171655133,8
117.01145544220022,16
11.683834074346636,11
77.02172097544515,8
19.105370613088503,7
130.8565554365438,11
62.43957331581608,9
26.877614805683713,6
1.862262137894044,11
5.886352232264582,7
69.01913294591354,11
102.45886104580613,8
109.46986506677155,15
130.84172877359978,7
49.38331537786224,8
6.676828790508578,15
3.0208498957386096,11
12.128312440011708,12
14.796471386883345,9
