login_frequency,avg_session_duration,active_courses
1,74.31632225590839,5
3,51.96263739502184,7
1,99.03720892640487,2
2,50.40266260378249,7
5,72.03872264800404,7
5,40.83733137460112,2
3,52.84899195464897,5
5,51.16171358659974,1
3,39.49102020875631,1
10,51.38386496734671,2
2,65.4056373532073,2
1,56.288917993648674,1
1,77.89451054992016,4
4,46.0288013008496,4
2,70.45985338270415,3
8,51.11137665227513,2
2,76.93765754809775,1
2,71.75053109726628,5
2,75.19505610435235,5
4,57.57948376197832,4
0,79.94035417123034,1
2,35.100494147900164,4
1,66.6942928312726,7
5,62.073368439150904,4
3,72.50980751714286,7
3,58.86394551224923,2
4,45.23925174072758,2
1,43.622299830466375,1
2,59.822856464585556,3
3,56.09825366629148,2
4,72.85387083388007,3
2,74.30763404359391,4
3,60.71740617564101,6
2,60.3850129503983,4
4,75.969185617312,1
1,56.32590003467433,1
3,56.93772836178392,6
4,40.1588846529673,4
6,73.17850023690514,3
2,58.652799795955104,3
2,77.05281452907575,4
1,41.89480186137513,5
3,52.62879273075307,5
4,74.19112659488214,3
4,64.89285237455036,7
6,42.253053699117324,5
4,73.83838808611155,6
3,40.42808328869269,6
2,72.41940466135402,7
3,45.305243112357175,7
5,78.17213284428136,2
3,61.69335638207584,1
3,65.16076756642381,1
3,58.784361771027996,5
4,61.31513301525939,4
1,61.244408023393916,2
1,70.58491685052826,5
0,59.05547588474786,6
2,81.93462627485054,4
3,48.95792884690961,6
5,72.90988813076243,4
2,68.46262957798521,3
2,78.50100612460565,2
2,61.813823459199845,2
4,64.94136319385743,3
5,64.77142860107061,4
2,41.761175697328554,4
3,65.90740229444216,7
2,109.04860106080413,6
1,84.13756370444634,7
1,48.30174293041905,5
2,32.992195769035455,1
4,60.78276227033049,6
2,76.24991764723907,3
2,59.42027988805216,7
3,88.33794871664807,5
2,48.29627632867654,2
2,63.374589408906715,2
0,58.370628194748754,2
1,70.9712099789669,1
4,71.99879737047982,3
2,77.82952323688802,6
2,58.14098759833021,7
1,78.86688431314792,1
1,65.17473421244803,4
3,80.39579612140463,4
1,82.49468840854696,2
2,60.27459214220908,3
1,49.89147997985322,7
3,63.05522293408163,5
3,74.85965981093422,4
3,37.424335648069956,5
3,52.57748069442223,6
3,70.23893549667163,5
6,21.181463791350318,7
7,44.487572776266774,6
3,50.80459604572664,6
2,58.74768074541094,4
4,55.172848254162744,5
3,55.45653862880472,5
7,40.0335060284494,6
3,86.54646961363522,6
4,50.88188966444085,5
1,31.45463680882392,1
2,77.02878538786722,7
4,48.373700548949415,6
3,41.818574946898416,3
0,70.17010882356523,2
4,52.21720990445984,1
2,62.527297434813036,5
1,50.49664016946571,1
3,53.05600998680613,7
3,45.1113705957283,7
2,41.78975658276411,7
4,112.07324215208214,7
4,47.580201029972585,1
1,38.05766166485765,3
4,76.95688247281721,3
5,63.997749698313086,5
9,60.261188304448986,7
3,52.68127305341702,6
4,53.90213779587685,1
4,55.53925369304094,3
5,77.04804780600226,7
6,56.27452882191757,3
6,77.15958300949745,1
6,59.1950112532324,3
3,56.922819054027855,4
4,44.67992437574597,7
6,92.17089764644238,3
3,60.224670234893914,5
4,59.981669410842834,5
0,87.88303176529035,2
3,66.24759186618597,7
1,67.90833071363377,2
5,60.89595754774157,1
2,48.38852705462389,6
5,78.25139651000718,5
3,38.75469695557561,2
1,45.348891852342945,1
3,48.344297626707174,2
1,63.768878130069346,3
4,59.76243677827373,4
3,32.05964714720132,2
5,94.76097752029727,3
1,71.39750815412424,7
7,52.63531138969374,4
3,66.50001854026318,2
3,66.70481266307094,5
4,55.04792368732155,4
2,65.90792874758698,7
4,66.0840841135343,6
2,76.37129319710107,6
1,61.035911315493664,3
2,64.82454702304955,5
2,56.86699357683327,3
3,53.49868733375821,6
1,48.45732826248295,2
5,47.93936354353898,3
1,53.02730459776561,1
2,56.46203518890723,3
5,75.08837884090178,3
3,54.31065808467866,7
4,55.01083817161829,5
2,55.61437438486794,3
5,59.2814733894857,4
2,85.47271903711597,3
3,54.312845256611254,6
0,68.41667373328355,2
5,65.24551023893639,1
4,60.931111481933506,1
2,45.62832511467278,6
1,67.85497917638108,3
3,31.115444646291678,1
4,44.691683241974424,5
6,51.8759853568855,1
3,56.632058308183645,2
3,61.26106698361253,3
3,80.86842192108784,1
3,69.45253078622153,6
1,62.53304096460225,2
2,54.961129512352215,6
3,55.119346555482224,1
4,42.982430916543535,2
3,28.38774228875809,6
1,40.87080692130964,3
3,77.56265933272005,2
4,49.32429962281675,1
5,52.129514769328814,2
6,75.31571194538296,3
1,20.37120887349961,2
2,51.209821392761576,5
2,43.531157852365624,6
2,64.40367423127233,1
7,68.35349666558213,6
4,68.59740334482787,2
2,82.62327392070264,5
3,68.30993141581489,6
2,63.73409665404411,5
3,96.50080514443971,4
2,28.080794787880123,2
1,93.0106325034747,4
1,86.12901988340603,5
5,57.7733042533458,6
3,49.39436333426639,6
6,50.12559642501552,6
1,55.67205446774561,3
3,77.94534776923639,2
4,22.998378587459406,7
4,90.14603024527315,4
2,59.9860155211306,1
1,77.6519189133729,7
3,41.55598527300033,6
3,70.8546251146198,6
4,65.8010295141339,7
2,68.46026704202737,7
6,49.62298730638962,3
4,54.260153818223166,4
5,41.47406961211527,2
3,71.46139687888238,1
1,80.1382632087757,3
1,64.2347064669111,5
3,19.809641573232973,7
3,80.3506813443413,7
6,61.78700338290708,4
1,20.184085385510585,3
3,34.45088901827314,5
6,44.19499760539907,6
5,59.99385825921749,2
2,44.67750344275839,6
4,46.65076224272483,2
2,73.7089293197586,7
2,77.81077266255144,5
1,74.24224262613751,3
3,35.460016637555576,4
2,74.14501990501776,2
6,52.816484028095786,2
5,89.43829521196747,7
3,63.9041557132005,3
4,78.24591600500582,6
5,68.34220570603598,7
4,66.492550570414,2
4,54.478625211188714,1
1,78.11188439575847,5
4,73.96492555829458,4
2,55.03395888876653,3
5,53.39464163636986,1
2,49.31327401531135,2
5,72.26327890926757,2
6,63.545173234365514,1
3,64.3149400590256,2
3,54.59249606737317,5
2,81.8669482796108,7
5,37.666394325022665,2
2,71.73206656535697,4
1,74.72887083825495,5
4,55.23860997021712,3
4,38.252179485180235,7
5,65.73769311965282,5
3,77.94734236240649,3
1,86.57965368713816,3
1,69.85663855533089,5
7,50.79405687439491,4
1,70.39958185408864,7
1,67.50795472838128,2
4,64.82783853210199,6
2,46.73045843232827,5
6,68.97699271355629,3
5,67.048556317381,5
1,96.41496336301739,3
2,61.31254972896581,3
1,85.43055970336763,1
6,80.86959121840812,6
3,60.74913084618292,7
2,78.55793316671867,4
7,48.24920358897776,7
1,57.117386551961935,6
2,51.963316734979756,4
6,57.63699994902143,6
2,29.935691243857143,3
2,86.99068964187758,7
1,55.43240329615668,3
2,71.80425029185706,2
3,63.67990270799686,3
5,55.925588731465716,3
2,40.84282789182777,7
4,46.289156364905786,6
2,56.464931971822885,4
4,52.88038072863572,3
2,45.39322699199806,2
5,49.69360890278683,1
6,66.91737113753521,7
1,73.15332113667989,1
3,42.5029100279301,6
4,46.79859534417259,7
3,63.225351913079514,2
5,57.5481248182672,6
6,54.50629061499721,7
5,73.83598123637395,3
4,62.77219761812036,2
4,35.652690278025794,1
3,48.007623500168926,7
2,35.08374742385462,6
2,57.31222002653301,4
5,40.078249863694715,3
5,33.58340392314349,3
3,29.17131170912457,6
1,89.76603435066298,6
4,39.5195022263553,5
6,55.26513594159151,3
4,60.89218625324954,5
4,61.78566178117126,5
2,69.31338247495856,4
5,59.23488199357208,5
2,53.1960031243274,5
1,63.29614592638611,5
2,63.14146152789042,5
4,60.76063093418357,5
2,69.61336395474284,2
5,50.613942547647106,5
9,56.988048832352746,6
2,40.1127129281047,2
3,56.325997722465125,2
0,50.42776792430412,2
2,75.83038538820254,6
6,38.063154023118,3
4,52.87159904357885,2
1,52.13740511670287,7
1,70.062103892658,3
2,40.8543373522292,2
6,60.05581473251294,2
0,61.179800818127966,2
3,73.85517843731795,4
1,47.176586274701386,3
2,40.388971856089526,3
2,67.12572519781374,4
4,39.077775975185276,5
4,52.15891376629059,2
3,56.42071115146361,1
1,69.23616537538699,3
1,36.87364923381752,3
1,55.558313512658685,7
1,60.390642140986905,1
7,47.08452528084487,1
2,54.63572168515696,6
0,73.33573502404407,1
1,52.393867054732105,4
3,54.54075741619805,2
2,73.28413899057699,2
4,56.7283388429706,1
5,80.07510791890095,5
0,35.424192216342746,2
5,55.899212031212855,5
3,71.64436382977331,2
1,49.209880427420806,7
4,56.48433682267279,7
1,78.94962715135051,6
7,48.379695310306154,7
4,67.23895804770694,5
2,71.19978380282204,4
2,61.149536188892014,2
3,60.60019026020661,2
2,44.62626272116092,3
1,70.96556050494381,2
6,41.18497687106614,3
4,65.86857627148386,6
4,52.223976899946905,1
2,54.078850889944626,3
3,56.98095384502506,1
3,67.49245547145738,2
3,83.4291364864253,3
2,61.670018620394195,1
3,49.199555725882135,6
5,38.40668622550398,3
4,77.39918325129472,1
4,62.630607352169264,3
1,56.5257975780154,6
0,60.87773039901116,1
1,71.4999508764345,6
1,53.84892834524275,5
4,50.009805833162844,2
3,40.35096060063843,2
6,43.811704010444615,3
3,54.828639343608856,7
3,76.12011943887101,1
5,52.37274834955493,5
3,63.908869257342424,2
3,76.86778387750564,3
2,65.72645515611356,2
6,89.6055624767834,6
1,61.01625793127554,5
4,57.645285940948966,2
4,54.27471767046873,6
3,89.88487702934725,7
4,78.29174257425845,6
0,38.10946623921818,6
5,91.65132558070911,4
1,67.46970672788852,6
6,61.93568479638539,5
4,67.77413694397596,7
5,45.61818228299444,1
0,62.95341319383021,5
1,55.36952900823247,3
2,54.59484424628895,1
2,74.3829942379829,2
6,56.0329748409589,5
4,61.494598309029925,1
1,64.91609356186528,2
1,74.15409895964032,6
1,79.02037137830287,5
3,60.22234744003848,1
3,54.325885154297815,6
2,88.55693151997994,3
4,21.29518468764823,6
2,73.01083627652233,7
1,57.83920710775214,2
2,68.55757666855807,2
2,60.612506059285934,3
2,79.22226190317836,3
4,66.28686370259292,3
1,38.68577268382779,1
2,38.01049947983553,3
1,56.77431643257657,6
1,69.11447426924411,6
2,79.60811887095522,4
1,49.95884733741671,6
2,26.8292497611651,1
6,66.4662147716651,3
4,60.635435671622794,3
2,62.14844144153362,4
6,43.48188803552124,5
3,77.89190072777836,3
2,47.75531512882496,2
5,64.6208014120556,3
2,64.13538574256722,1
2,68.24824056345558,1
3,48.83091907689113,3
5,46.149544438607535,1
1,72.79588409242174,7
5,68.28952205631435,7
1,65.02601472384708,6
5,76.88634926094566,7
3,65.12546155865645,7
2,54.44937187853351,2
4,67.76984084084434,6
4,66.75703754613508,3
3,67.13332532450475,2
2,46.754038412760984,4
7,45.3140012740704,5
4,73.20239594054954,4
2,57.773988663198125,3
4,30.852036484712162,5
1,39.42960992422675,3
4,40.22211463097781,6
0,76.00987123625086,6
0,59.27434411074014,6
2,60.53032943849246,7
6,54.70125436611453,5
3,44.11843754544485,3
2,71.39696310597289,5
6,69.78491103434199,2
4,49.43239179668229,1
3,81.03084785782171,3
5,71.17393486372208,4
2,47.19247504706619,4
2,55.69037051502539,3
3,54.480601041950806,2
2,64.68590079008484,3
4,38.570495778571264,5
4,49.42431021264821,1
1,71.91596256841247,2
2,36.19710850301887,6
7,57.03380424118126,1
4,41.60597118223154,4
1,73.69804563259191,1
3,65.14961221652509,7
4,37.98446184895698,1
6,44.363668257302706,3
6,60.208719325085134,7
1,25.394731915825304,7
6,43.49802486355753,7
2,47.640417192109766,6
2,79.27257569157584,7
3,51.34997316743501,7
2,69.89068520431888,7
3,52.90591726682957,7
3,71.1681330024894,4
3,36.716812406701905,1
2,49.15090176586723,5
5,58.36023380873352,1
4,62.66755473422879,3
0,64.85680186323563,2
2,62.890588892289685,2
3,67.5892921460346,7
2,59.82600219145787,2
4,62.61069421595804,5
4,44.801954006625635,1
1,35.729049951203635,6
2,43.23212779190224,6
4,34.69488553343943,7
5,63.36656639866036,4
4,74.08638361989875,1
2,45.78202889524049,2
3,75.12759075910168,2
2,66.77688876933793,7
2,51.6937683776494,4
3,54.75916014909752,1
4,76.73220646180549,2
1,25.144012325405953,4
2,76.67129286920442,3
1,73.44030835579885,7
2,51.16159713231702,2
2,58.60717991854467,3
5,84.4017283226285,1
5,40.351735494941515,5
4,57.26939306316511,6
5,69.7085004286413,1
4,63.14559473567562,5
4,60.780832937083666,4
0,87.25152303314374,5
1,43.377267549611055,4
2,44.049648477966855,2
3,22.304439883264052,1
2,43.82002228371749,4
9,50.02380168121599,7
2,64.79792358321363,1
3,74.39626780023072,1
6,45.541176718104715,4
7,57.85989027906077,4
3,80.93889288419035,5
4,57.18755119773184,2
5,67.78051491467829,2
1,76.81311691341546,3
1,46.05171383507153,5
3,42.99985808065627,5
1,84.31550609101923,1
3,68.68820161367698,1
3,40.09538576441061,4
3,44.15008905194995,7
1,56.994438277578105,3
4,80.9047022741409,1
3,74.72600156027487,5
2,76.00596730176079,3
0,53.45362507371882,5
2,59.885108243467094,5
2,48.02473994178504,5
3,53.76515300506517,2
1,43.157853280975104,5
2,46.92141097209351,2
4,49.10772987785461,1
2,57.8234968769073,5
2,66.3104787396824,6
5,84.99431828036656,4
3,54.517482852630266,6
4,68.81899887380861,4
1,57.311701022783886,6
7,74.44312516891941,2
4,41.17042035854542,7
1,51.96640486974923,2
6,69.9427003979363,3
4,68.72356986063315,5
3,68.99920208578868,5
4,81.13863156732224,7
4,33.994240273168074,5
5,41.18332398987341,5
3,68.41883050359347,3
2,72.20118262503198,1
3,69.82639299472476,2
4,100.63039768933362,2
2,46.261890171907154,4
7,65.5381076763562,6
2,58.93665047304931,7
4,69.32072315313559,5
3,65.6373545437659,2
0,52.23595938624964,4
4,65.81702416746388,7
2,61.25203466424234,3
2,61.92293454391206,4
1,77.006721126099,6
2,97.21022540158313,5
3,31.293147431143076,4
1,79.33262099317942,5
1,69.63710985194454,3
4,48.87488789593257,3
3,54.56130490414682,3
4,73.2309425420843,6
2,60.758035193249476,4
2,59.265054816222104,5
4,49.70018035665093,2
1,48.6135870851726,5
4,45.514566148444885,4
3,52.35129835525887,3
3,58.0722481771023,1
1,65.31685955250788,2
3,47.6544003317634,7
2,71.33275673626517,5
2,46.38123194800987,6
4,71.53342752476742,7
4,47.009841092582555,5
4,90.25627252282081,1
3,69.72480319079075,6
4,72.6154019749606,3
6,57.419970470839104,1
2,69.10671739177462,3
2,41.21762654051312,7
4,45.359204243522,6
4,55.38974923871234,7
1,82.76842000683324,7
1,75.098560807184,5
3,26.451915022824693,6
2,45.20901617820263,3
8,58.69814506063004,2
3,78.84494188085756,4
3,63.66283540985703,4
3,21.939282086201445,3
2,42.410181031275904,5
5,70.80103384170775,5
2,63.061459952284444,6
3,62.02379774275648,6
7,76.67964015605399,3
4,54.807442760382706,7
2,70.48202063451689,1
1,84.62766837348856,1
1,63.366591798089274,1
4,46.584335425676684,5
1,53.60238209320883,3
1,46.45147581493493,7
5,26.38478813317834,3
5,48.141767474369075,5
3,69.53255317073481,3
3,60.140956056438036,2
2,80.38308191787785,1
6,62.15885481754387,7
5,73.25421647668257,3
1,33.604965462869195,5
3,53.420575293273316,3
4,55.96571734330138,6
3,47.61831356071778,6
3,82.8862115541511,5
3,31.051030803382343,3
0,58.29179777370485,4
3,76.98766011698507,2
1,71.45036631911988,4
0,54.302850211059955,3
4,46.49970424264999,6
4,76.3650160253978,6
3,52.1834601767604,6
2,47.54223149074788,5
3,75.00121580308286,3
1,64.6106769187052,5
1,54.719686615042136,6
3,64.87825656060942,1
3,66.67698646379549,1
3,59.19379518562767,3
0,62.30589063395217,1
3,27.559836704184328,3
3,58.41599226575181,6
1,50.405976187702876,1
2,48.00993235765655,6
3,49.729825560350896,2
0,52.55040778958439,4
2,55.542853528262526,1
5,62.49103000773791,2
2,48.99705145106965,4
5,67.77129334490014,5
1,71.03797304208982,4
5,70.88410705110782,7
2,74.02701245987149,4
2,51.47465047815245,2
4,55.939521237118896,3
1,63.698998733071214,6
2,53.625776730711074,7
3,42.62257545750826,2
6,52.46460285097986,7
4,84.52036374954176,4
2,48.85256727873376,4
1,48.09381893037862,2
3,51.79618719780443,1
2,68.3537803087453,4
4,65.22020116315164,6
3,70.59357502409568,4
4,97.98797655424949,6
6,72.31578639788691,5
0,73.49253565192761,7
4,102.89479344020228,3
4,67.34340760555258,6
6,54.121665495688504,2
3,55.456994673196505,4
5,75.85196192761818,1
4,41.22324802721043,1
2,30.80111149044392,5
5,47.684022116904075,7
3,72.29787132023331,1
2,68.89089373809841,2
2,57.60011117172028,1
4,76.03782881127317,5
2,69.12443564792764,6
4,65.15962539077951,7
4,59.74094275522812,7
0,73.44527809622778,5
3,71.32964019672771,1
7,55.90416031945688,6
2,72.2011688203475,7
5,50.194198361002265,4
5,63.523184726829804,1
2,66.00606506464482,5
4,54.97468614198878,4
5,62.01159097835484,5
4,69.12061049386143,6
5,43.763502108544465,4
4,62.759972055740036,1
1,93.22127508956785,6
1,47.60498038780667,3
4,75.449544746656,2
6,58.56528902205486,7
4,77.74487318873548,4
1,49.14837472799847,6
1,60.09100306974963,5
2,93.1631953802423,5
2,57.40194843331437,3
0,69.50129695520992,5
3,68.91787432944002,5
3,29.571917017956086,5
2,66.6934254105972,7
3,41.4370454349002,4
2,69.49353539594817,4
4,61.76571637608065,6
1,43.27293870383869,2
4,42.143206626623424,7
1,58.90864018023291,3
0,97.21541469426711,1
2,84.34979206332847,6
1,65.3931489845144,3
3,67.72977160880856,2
2,69.02433780776956,4
3,51.9832458605702,4
2,49.61068482017741,7
0,72.76603963153045,3
1,50.97452548049468,1
4,81.60828422664812,4
1,39.70077235503558,6
0,46.47627549696901,6
0,81.234957953955,7
2,55.69721286521664,4
2,58.16102500858807,3
5,69.68147732516525,7
1,77.38158388724497,3
3,69.14667773270087,1
2,64.30895483614036,1
4,72.01007015486101,3
5,66.1371805066901,1
5,76.27672634639359,2
0,102.85354930455817,6
1,67.58003230034913,3
2,47.102338952330484,5
5,75.58119358297986,1
3,57.80639285115939,3
1,65.05717151042829,5
4,65.49999858476204,2
3,51.27561380394526,2
4,54.43790056540804,4
2,25.374656104345945,6
1,58.47854721852259,6
3,68.41200631609063,7
6,60.21951693043502,5
2,53.09964121079065,5
5,65.656589901272,6
1,45.86235275030993,5
4,44.13055529247782,2
3,67.88755625875295,7
2,68.71342983923083,7
5,67.66578412723607,7
2,55.49207016309709,4
2,76.40389670402956,2
4,43.14369705624378,6
5,55.544924192265995,3
1,71.21714262504557,5
0,72.89387927832388,5
3,48.41424213642186,4
6,92.1389422143988,4
0,58.04232091068497,5
7,61.31730400201822,2
2,74.67181595092602,6
3,83.27903626761892,6
3,60.92302300080984,4
5,77.59898603417292,5
2,53.15755534094015,3
4,85.02647511328324,4
1,60.57897381532999,1
4,64.7164764521173,7
1,54.798382395317645,3
3,63.23981254789878,6
4,49.0447547273099,5
4,59.06323864366735,4
5,60.25688714978139,7
3,44.16111494756801,4
2,51.43232630060758,2
5,28.504254360656276,6
3,41.38997615390195,5
1,59.78910564995423,6
3,74.39233377793234,1
2,54.645001911462764,6
0,59.54150935997456,5
2,77.42540398095578,6
5,72.4983890319685,7
7,72.28117186251959,4
0,61.78826535655061,4
4,52.648126844414136,1
5,65.93642407692407,3
4,79.23779625045862,5
3,87.11173055129123,5
5,96.089781087446,5
3,82.94547119909453,2
4,60.65538051909926,7
5,41.963612883403144,6
4,69.0298399682137,1
6,76.44880466142469,7
4,21.70018331376329,3
2,37.81340828179346,5
1,53.14757040407309,6
5,48.46656064554219,3
3,35.86414499119392,3
1,65.70072280982538,3
5,78.61784194159006,4
3,57.17389841509195,6
8,35.09866438069287,7
2,63.094279106001544,5
3,43.35047975272297,6
4,44.87069403549525,5
0,74.39606338607949,7
6,78.00327286968336,5
6,55.66061136524783,1
2,70.96662076219823,2
2,43.88613723490664,2
3,67.93627193267007,6
1,54.241886222134596,7
1,40.11644751517531,2
2,46.3929032755329,2
2,66.15084541582843,4
4,37.79096447023808,1
4,55.77491079678638,1
3,76.02601584292339,4
1,52.607613980724736,5
4,36.88104645200801,4
4,55.84502582672271,2
1,70.16479144318215,6
4,40.53489933860654,7
5,77.80594652781879,1
1,71.4499828296208,7
3,65.25175249451611,6
3,68.66000456400137,4
4,61.907553300276795,7
3,65.0140932610264,2
1,61.07189408622432,2
3,73.24383679515888,3
3,79.3931690129833,5
2,47.68756246674774,7
3,49.47251758364667,5
2,54.13086465895735,5
5,50.86832515037486,6
1,77.00724881286355,7
2,37.505793454679804,1
4,68.14057692360718,6
3,80.80050262650806,1
2,51.31893279349403,1
4,82.08094209942811,1
3,77.36001256308695,2
2,54.7614298145837,5
4,72.28190593478735,6
5,47.60074135304408,6
2,43.473961362274906,1
1,53.043171381900834,5
5,80.2546485916137,2
4,53.12540753166231,1
1,60.625134461287026,3
2,44.93435921070597,4
5,72.99978338708524,1
3,72.4718990890827,1
4,49.43550790044148,3
2,25.244220687311397,6
2,54.57408341598569,2
3,66.63798067424575,4
2,59.802072195565444,6
3,61.2072106330098,2
4,65.24291594944263,7
3,52.335660104021926,6
1,41.1701432193753,3
4,71.08507418086643,7
10,46.726512073882404,1
1,41.975736232809496,6
0,67.50097085756504,4
5,43.412788453638,2
2,47.727194122825466,1
3,83.70867094993142,5
3,83.82845020763443,6
5,77.86899374067544,3
3,71.39049346305133,2
3,77.34596980545469,5
4,89.43906537937922,6
4,76.411975141249,2
5,63.76917592006678,2
7,73.09423488069746,7
1,53.02587787204416,7
3,62.19480991155796,5
3,62.86191525070167,3
5,57.92875272847286,3
3,55.277345226558246,5
3,79.31792604654318,3
4,45.705337399750526,4
5,62.21660404603808,4
2,40.66006582003051,1
3,29.884266546546034,5
2,77.92776822638226,7
5,79.28804342118244,4
3,52.71889524314934,2
5,60.759485995982395,7
4,55.66059640511182,6
4,55.676331442373694,3
4,52.67954504085786,7
1,66.90115134862221,7
4,54.28259361880166,6
8,66.22519258691979,4
4,85.01563837263095,4
4,65.84335153111002,6
4,61.87199279360744,5
5,51.42775004946596,6
3,59.78418201609816,2
2,34.94321537671378,6
4,83.09509629772151,7
2,45.62916596108318,4
4,31.220943378779246,2
2,58.43175673919676,3
4,65.3133088928832,7
4,79.86758491473277,3
4,63.67185272844747,3
0,73.88232814113435,6
6,73.94748500508945,7
3,72.47969060610887,6
1,42.99541285288771,1
2,67.66408426948864,5
0,39.22442357167825,3
3,89.91591077805543,1
3,70.46473925023962,1
3,50.62807682382184,5
1,65.63781777860694,3
4,44.84154839773598,5
3,36.67970807451128,7
5,73.15171295675596,6
1,45.287191424598994,5
1,57.28478293823102,7
4,63.083262958094394,4
3,57.26369809115424,6
3,44.57946513943573,5
3,60.910559851959846,1
5,62.220374807912336,3
5,73.0696353650713,5
4,96.67334515581302,1
4,30.35520649254076,3
3,48.022182827770365,2
1,63.34412993322547,6
4,75.16153555517445,1
3,65.19503927212992,7
1,76.84488981243668,6
5,37.80270559278983,2
2,55.235021538519376,6
5,81.92405127847937,6
3,47.096255137995406,7
5,16.514467601266652,6
3,47.748429732729726,2
2,66.55982727450592,4
1,58.9379191894153,2
4,40.726891807683955,1
3,49.177086496738376,6
1,40.0412823842358,5
5,41.804813938866474,6
4,46.81507880862006,3
3,61.58223856152528,7
3,24.179626554914506,4
2,80.48609056454893,3
3,58.44731975659438,1
5,43.40011717105365,5
1,45.39696244281512,2
4,50.47895740257253,7
4,60.093696835690096,2
2,62.27012517505964,6
3,57.092464034800216,7
3,48.66878959014038,6
4,59.835558870981664,1
1,28.890174607047943,1
1,41.76964345904806,7
0,49.85683768971273,3
3,39.86657939210154,7
1,56.71927184709409,3
5,39.92908368050409,6
7,85.69549181221596,6
5,38.13574416275982,7
5,82.66858649194579,3
2,29.921546353440938,6
5,90.07663517372447,2
1,68.75996637542954,1
2,71.87384893424992,4
3,39.52030188307509,2
1,55.1599242650384,4
1,56.13835120887971,3
3,58.488504281413114,3
5,79.08904165268311,1
2,70.3697709275466,5
5,57.51417921670699,5
3,74.98650778949448,6
2,77.74714911448989,6
3,51.48079645357086,7
7,51.04131674230477,3
4,92.4254287838765,5
5,56.40228349913754,5
2,50.355437171049246,6
3,57.68238501773171,3
2,76.11693222633136,7
5,70.77571264257074,1
3,58.11626175422518,2
3,69.17383200476532,7
3,63.75426508258122,7
1,57.8667574930662,6
4,55.49956927881722,5
7,62.22061246630184,4
2,53.75768506846957,5
3,61.05956333082961,2
1,59.256973082754705,2
5,38.24082671233971,2
3,52.060702539887316,7
3,56.12401028619363,2
5,87.89572379993162,4
2,57.59967032260257,1
3,64.09860834421318,7
2,92.269839678837,2
5,36.31154868924948,2
1,36.98396898585433,6
4,48.3251163305456,4
2,55.003958459206544,5
1,56.51830002594859,5
0,52.336895460880946,4
0,41.494994915874486,5
5,74.60982304291431,3
2,53.18962985437,1
7,77.76502692006993,6
1,44.74446715961486,5
1,89.39534765210335,4
2,35.01341575639246,3
3,59.78262619506136,1
5,45.02440765486042,7
0,60.53345139691354,2
4,45.307321271915036,7
2,27.81975691268736,5
2,48.28964326414205,6
8,83.9416064824932,1
0,44.99965850896542,1
4,67.62667365762725,6
0,60.08543570626571,2
5,53.179849351295864,1
3,90.65035372491121,6
2,55.28213263801103,5
2,62.541563468594475,7
1,61.28494220233389,3
0,83.6250246721319,5
0,37.52113563721588,7
2,93.66256426800251,4
1,82.79171089845144,1
2,65.96499949916289,2
2,69.27235701774703,7
1,56.57899160592614,6
5,62.25128296480517,4
1,66.29987426951111,1
2,46.370878187099976,1
3,82.79101334357179,3
4,63.361818469550784,2
2,62.12411372982213,5
5,46.999609348719616,1
2,77.5461369498471,4
3,59.3108618319325,6
1,52.12239750354512,2
1,43.709649197669926,5
1,57.57706739615353,6
2,42.45436195162184,4
2,65.18747081316651,7
5,71.61563509022992,2
4,54.10460132519283,3
2,63.54160149252339,4
5,78.30194589031973,2
3,57.40745320035706,5
6,58.418748211457725,1
0,60.082696816357696,6
3,53.39118195175148,2
1,54.72520019053444,4
3,48.46869181143112,5
3,66.44223204568472,6
4,58.9265778973976,1
2,68.98244471810436,5
3,75.32643032567788,1
4,44.239992628335486,3
2,47.44884937325591,3
2,70.37823440890917,7
4,56.18446666472846,5
3,61.21070422404648,1
3,61.25359445515665,6
4,45.77972656202235,7
1,67.59070662466905,1
3,63.73380238522241,2
4,44.8728651372119,2
2,57.522341087170744,7
1,58.364632218692925,3
4,71.21337284837895,3
3,77.59687916150625,1
4,59.87454333783994,1
1,34.789469025223276,4
5,70.89173708203408,7
3,92.97109007291584,2
3,70.76857011369634,1
3,55.90785557984278,1
3,66.01555357575398,3
4,72.00379648874613,5
2,61.69506641815896,3
2,79.72402282884848,1
4,43.01498671746617,2
2,53.939551458293096,5
3,66.88679203468128,4
4,70.474795428047,7
3,51.79295298164003,6
4,53.20954213306003,6
1,50.00134816118169,3
3,48.83082213225917,4
6,67.78512661254386,2
3,59.4374446009567,5
2,79.4589476808146,6
2,43.5955316888851,2
2,57.642043894307385,6
2,71.03747618041105,5
3,65.16398096366169,4
1,43.526854275648525,4
1,77.28211402134357,2
4,61.438151435952044,5
2,88.75572144881018,6
4,58.01845077964698,7
5,77.37010875357284,4
6,54.62442118072575,5
2,56.45850198506473,4
0,67.4104106916034,1
3,34.46666471640445,4
3,29.714222663023136,1
2,49.84499281891605,2
5,40.506612222466266,1
3,26.165864134365833,7
1,71.13787611286249,7
2,48.133450641985085,2
1,54.84480746078762,1
6,62.087807458673986,2
3,67.56781040128398,7
5,64.24350353596604,4
5,63.0313086094249,6
6,67.04202482992964,7
5,52.504160364648335,3
1,49.3095645299876,6
1,25.244990281153804,3
2,69.57463861468274,7
4,49.716476678790016,3
3,89.75263699300224,1
5,71.06785093758113,3
2,74.2512874883626,2
