avg_steps,weekly_visits
9314.039642563928,4
9599.287886351163,2
7803.986496046445,3
7779.910950092129,6
9738.622200610074,3
7292.278359490293,1
10134.942851356458,2
9673.112711198608,4
6434.059147623368,3
6133.543674786272,2
5270.151338275105,1
9285.511556171872,5
2139.143289361198,1
2179.0476658009493,6
8252.088636034367,1
4491.791771959144,2
5399.518829670993,5
7860.9816598445395,4
4467.87013727435,1
4813.368127180456,1
10667.006410667507,5
8288.649776268687,4
9365.52726160569,1
6310.025443828289,1
10940.572485329127,2
1342.875962635636,6
4277.403112987391,2
4051.9531068703095,3
5664.647552476794,2
9856.490565158589,4
11425.396832454528,3
7783.650452922549,2
8618.936299965837,5
2679.8472193262605,2
8520.657003163633,6
6171.804603397282,2
5334.401001802007,6
6639.883085124063,2
7156.991585448825,6
10073.318218341194,1
4328.488633029527,6
5425.784400197801,5
9909.553191405359,3
5001.305126154388,1
3751.3209599069937,5
12209.038729157117,3
5250.263240720989,6
7167.198198803704,2
7053.937034817921,1
10266.157166408904,3
7659.004046859967,2
8132.821254694409,1
8981.777920850594,3
9183.626232677727,3
9369.564459569474,1
10236.321227981196,1
6136.535559440366,6
5587.016202545496,6
6558.171961563724,3
5981.312865485376,4
9093.234024903653,2
3376.4805326627384,3
10106.23511921763,1
8446.27861214293,3
4163.199650184537,1
7569.1216681455,2
8167.9217111429925,6
9279.713789343346,1
7394.449976986698,1
7497.936525620664,4
7252.099988409997,6
9771.582907653206,1
11274.095380153902,5
8097.874626301363,5
6322.237986597387,4
8264.766256498817,2
11261.491112264888,2
7517.869950001666,1
6089.763377418709,4
10703.982798193865,6
7967.906528406672,4
7706.512656193911,4
4541.034557979558,5
7732.858355024169,6
9248.621217085874,2
6502.7051145099185,6
7038.759080135951,5
7582.561190425856,2
7646.011309990476,3
7908.87155129623,1
10999.453262990433,6
6554.699133790603,3
6182.415233414962,6
5874.938253535358,1
6857.212253466139,1
5327.4988617564795,4
7055.955289872906,5
9113.011843594264,5
9520.280632831817,2
5396.844677813626,4
6757.073232886195,5
8573.59037399798,2
6296.372933729241,2
9398.730127182182,2
7149.821369016987,5
4228.032710161387,1
8242.980336723389,4
9068.006029360387,4
5759.282040089419,2
6470.5070409758,2
6266.402951131853,2
8117.883762875136,2
5875.185123961548,2
7148.745886534356,2
5375.615480255591,6
7072.553581013423,4
7394.635544336579,6
6519.386376672005,2
4014.524478013586,1
11389.711559390467,3
8260.888198408951,6
6248.236334214676,6
8202.302162139902,5
9087.87598439008,5
8442.633265761522,6
8921.871116958902,4
9573.275302978263,5
5875.694952093232,2
6855.728978394256,1
7657.589313953594,4
8307.20883078343,4
8123.328241719069,1
3278.3310496214453,6
13185.806433422715,2
10839.282929826793,4
6390.19047352602,1
8847.067692495397,2
6100.748427242818,6
5458.107658400093,1
5722.1896614403995,2
6548.799093095848,5
8403.162776584184,1
8504.230195948165,2
7077.239066703897,3
4286.60608673565,5
8386.792211305145,4
10289.180870950157,1
7059.703023096794,2
7368.808935948327,4
11689.937216692539,4
9246.87145944699,6
5622.464939414518,4
5276.55537268218,4
5044.664773403592,2
8258.839049161183,6
10706.128483623343,2
8644.91120605277,6
5577.65869714964,3
9211.526793478504,3
5910.315104747004,2
12493.056499270337,6
6381.218690394081,2
5364.504198006502,3
8110.537176458411,2
9279.855688770604,1
8229.514187836532,6
8152.001800091969,1
8852.750698386219,1
7669.265171724822,1
8307.737245228454,4
9100.48057281714,1
5050.640709944464,6
7004.591181661667,6
8936.14864998621,3
4463.455708744919,6
8199.57115263116,4
6532.238666566618,3
6999.747354364913,5
7561.172481162839,5
4351.773835705325,2
6368.581297747642,4
10126.874156361897,1
3576.0439552264043,5
10725.101813892814,4
6351.923946331373,1
6334.216839348567,5
7693.405677272094,2
10381.5468516126,3
4812.326027809499,2
6437.128079899706,5
8971.026665827581,3
9047.795238199345,5
11113.202232217647,5
5329.209031453214,1
5141.232568788364,4
9163.876610738022,6
6181.096393274121,3
8389.546052635204,6
8923.21943354648,2
4223.191525309132,3
11174.132835249384,4
8210.724571067805,6
6335.089897022409,4
7714.420390667811,4
7906.347589487209,1
8008.631054481773,5
9254.394507311612,2
6366.974634300562,6
7832.612853102138,2
6890.617260445266,2
8200.487345604615,3
7822.3498193795995,1
3439.907141936174,1
6177.489180198612,2
3895.6711137077796,2
11056.501061762263,6
9348.323979145507,4
4984.720543109352,3
9179.522811933386,4
6595.4088942203525,5
7851.167943090258,4
3446.404337866881,5
8324.8419252501,5
8332.844126122056,4
3910.729814718926,2
10073.368966663875,4
9814.631928066738,5
7883.514137447767,1
6712.354578865035,5
6913.266362845898,6
10792.898567394226,3
11148.202960158967,1
6396.141806721465,4
4016.0537506720693,5
7222.874831345426,6
10061.135107436252,1
6189.303724561527,2
5423.557279040859,4
11288.70473246432,5
4583.428985214273,6
10312.797930995814,3
7572.845765163091,2
7368.3140681485565,3
8379.976683139736,1
7314.563419371675,3
7353.715141451045,5
5753.516254883843,5
6775.370120071404,3
8866.019614914494,1
5109.242873697659,5
9246.343029637565,5
7133.235192179486,3
5102.895345862701,3
7249.8462424351255,1
8341.29873754175,2
5925.782830738998,4
10321.732281335157,4
9317.702199923271,4
8769.69617836388,3
7006.71390945647,5
9187.63107373214,5
9807.804277488613,6
6291.201716958096,2
7482.941234761904,5
7177.570821020483,3
7091.754652466386,1
10305.913916035319,1
9887.314796732473,6
9555.553031538428,4
8699.993463981467,4
7599.108050879988,1
7171.2558212016675,4
8393.468848828537,4
4375.308180118232,2
9288.858791798555,1
9433.795908027158,2
5659.698674780184,6
4802.36681641433,4
8596.814280484774,5
4437.895100819265,6
8101.8153860098655,4
5963.961664153656,4
4669.123515136307,2
8955.115932126106,3
10318.846752574145,6
6719.565592626542,3
9172.374967118629,5
5975.967094713089,4
9289.602008990696,3
6532.301738419452,5
10365.733838176524,4
3007.8948756816953,1
6460.335871324398,6
6778.467832581382,5
4360.522130170358,3
8923.298165967315,4
7414.138591869502,5
9056.953638417273,2
6022.425704551105,6
5303.293622596588,5
6395.289545429335,3
5091.372848668408,4
6838.987792673086,1
10183.19353124508,6
8046.548036990103,1
8829.699892291637,5
6611.465181947604,2
5625.9288723474765,1
7878.757502130834,2
7604.053867743124,5
9677.664119381376,4
10027.631906818586,6
9407.458209445096,4
11680.64724583774,1
7624.1827069409555,1
8774.708928428361,1
9942.269279956228,1
9169.801934180985,5
9501.983528306715,2
7643.080512549606,6
7369.544287047693,3
6905.588923078887,5
7108.912644386505,1
7594.822711605479,1
6163.27136951382,6
5267.466737792876,6
5198.314923018321,1
10064.70152235244,3
6650.656461426742,6
8704.698219343914,6
7204.885339363521,2
10153.470139437206,1
4991.700961449539,4
7147.263432094681,1
6467.839610714031,3
7485.680246842906,3
9323.80365500651,3
7297.803802407706,6
6296.052642674883,3
7494.65017390536,5
6867.930094765526,1
8429.128461842754,4
2396.2384077755296,5
6804.42769963129,6
7613.429412934216,6
9070.908307450998,2
9298.751785982442,5
6153.590851174475,1
6656.009398843969,5
4131.064294532387,3
7726.086541741168,5
12476.593309440326,6
7881.690859228202,3
6117.570168403507,5
7842.407496471084,2
3404.781168792405,1
9005.652156330023,1
10126.789030349357,6
7076.11513741035,5
5837.265292996311,3
6630.091731229803,2
6750.711965610054,3
8522.875265010858,1
8032.634319371396,6
7314.075941927041,3
7502.407044297641,2
6199.447073131524,2
8723.730932446195,3
7527.84730771604,4
4374.093165950844,2
8964.073777529693,2
6907.328223921014,4
6681.681799784185,1
11135.945157454858,6
8335.206386059781,6
8837.396539089978,5
6319.880447618637,5
6322.5071639447215,5
10353.354423884835,5
12444.08406141174,1
9389.649692903047,4
2425.208302481481,2
6004.784238464294,6
7376.134672237281,1
7191.488254134122,5
7186.401686030496,3
4651.5398416664475,5
11345.207872556131,1
8622.690835646572,1
5973.236193458929,2
6339.8272184726275,3
8712.603874635612,5
6992.470600416501,3
7759.081756574536,4
8351.255198589548,4
6476.2948271799905,6
10959.289695438965,2
2800.181801553932,3
5948.430157839751,1
9129.87820486512,5
6129.28488940426,1
7177.589721548658,6
9990.89061744417,4
8453.816741771472,3
7741.84786100298,2
9840.819634361378,3
6356.561423382312,4
8368.146025141707,1
8527.383990451637,3
5171.444765183243,3
5795.127405928788,6
4077.3039033109235,5
8041.823015046765,2
9984.943078346467,2
5904.441655545668,5
2791.417464596687,6
7400.7953673045295,5
9898.994802410649,4
6794.6105197581055,1
8546.923054421766,5
3070.946126802535,4
8641.584642669231,1
10559.08015395995,3
11198.656365560233,5
9488.83113061672,2
12606.465496876295,2
9239.34701730756,3
7306.861913397618,3
6565.244019809825,6
4215.83106638812,3
6223.732907115413,4
5302.773967361469,6
9085.578780957429,3
5154.902354990654,4
5439.724959205498,5
9415.845890589473,5
6426.574464783613,4
9199.636196672747,6
11017.066481360136,1
5646.498420005856,1
8127.778758397136,5
13337.188120867722,5
8821.390032627978,1
9371.638284408014,1
7259.324649004368,4
7870.34614686974,1
9068.177136274064,2
5152.559746225313,1
4817.750994323336,1
8305.805642836316,2
7031.129214321324,6
4856.682679805101,3
4404.771258171568,6
9570.09021525714,2
7428.25372393352,6
6650.150435111136,5
7458.475913803028,5
7573.795161115493,5
7076.414505789832,3
4206.386202548854,3
8274.080990422628,5
5527.250069612739,1
6692.67741961784,4
8396.60103819098,6
9054.105869200912,4
8135.786548285766,3
7736.7069999679925,6
9304.179303670708,3
8362.117552636579,4
5616.727752030535,1
9282.225080400356,1
9145.568981916438,3
7835.245769539346,1
8763.16772221171,4
7992.341048418243,3
959.5684153256143,2
6701.167720159089,3
7178.0054282932515,5
7124.667217465093,1
6513.68729160158,1
7439.921284587098,4
9035.499201811372,3
7992.682179333995,4
7146.576680498763,3
3640.6445653112974,3
9625.25209440435,2
6555.211520156583,1
10961.5684183925,5
5751.32512109505,6
8927.998555172853,5
7237.006256533932,1
5144.827671926147,4
9382.248564394724,5
4270.768175621051,2
7839.085748054311,2
7743.896527967463,6
6039.161925256028,2
9904.974315265117,5
7960.245031466929,2
11001.414027150344,2
8052.782747330412,4
8585.041318835287,1
3230.5149852795694,5
8886.84804916654,1
8404.414517731233,2
6491.521351198579,4
6039.267686538244,1
7060.432481403037,3
9227.069790492842,5
5178.80358046698,2
4913.30130965926,2
9111.016738372182,3
6688.007392629364,2
7213.578734175675,1
7252.113931147796,2
8150.05647825455,6
10004.601412868073,1
5373.745131724795,1
8359.333464386833,5
7452.45033861089,5
8116.13593240594,6
11973.398433287053,5
5035.742563196094,6
8715.345983414038,5
9699.653328140977,3
5497.725783660904,3
7009.735269611719,4
6466.173982394268,1
10314.613593362988,4
7507.581943102382,3
4292.75265858391,6
12049.593057120632,6
10831.799476522585,4
9365.829876637124,1
7076.456537071914,5
5301.570330296612,2
6995.0289840386295,3
9356.60761833208,6
7117.253031369369,1
6382.776805427289,2
4545.443405159348,3
5657.746762984569,1
4735.677895572293,3
7739.787487189549,1
9121.165744617392,3
4948.691417603459,3
4169.186964712294,6
7515.186588440834,5
7042.185972688764,1
8175.987904219371,4
4500.715497792105,2
9770.22419452011,3
8334.916192224828,5
9762.69718095176,6
6569.062060635981,4
9533.146850902887,3
6365.005306828381,1
9448.63420503782,2
6433.758319450432,4
3681.752387098041,2
9182.208223031308,3
6265.7198375812395,5
9395.286781310193,6
4249.463494710106,6
3950.610955972068,4
6682.534525401178,3
7528.073774663958,6
4021.4662116753325,3
6275.898460230228,6
5206.977170177182,2
7683.882366728153,5
11955.459351722742,4
6624.545808839689,2
6222.0287599198655,2
7750.567478978408,3
11421.031991906904,3
5277.7575047613755,3
7586.923060136113,1
12490.633972718455,4
6123.3054294434405,4
6472.108704914759,6
9358.57968464752,6
11107.81143832049,5
11378.36701435271,1
7203.712302015475,5
5614.567853170386,5
6252.236541588938,1
5313.6295083032965,1
7654.060569943458,1
8832.387338695775,5
7891.724208792287,4
6515.270073505591,5
9391.987920552763,2
8567.302349902324,6
8466.030355477595,3
9101.592531504859,4
8141.017785605312,2
7270.032920645811,4
5071.029549507835,2
6896.062619295813,3
5951.12020787433,3
11024.08404863848,4
10823.61523942096,5
10371.007687016976,2
6693.14948760273,6
7258.151000295415,3
6216.998748221677,2
5100.993419277194,1
9166.904032055449,5
6029.777734697298,5
6961.466778913949,4
6761.750337221795,2
11289.242738183295,2
7601.100179687183,3
9206.272654437844,1
6793.267496031964,6
6144.722759930625,6
8304.743179531148,1
9577.634333699116,2
6464.731504684401,3
8838.418149327726,5
6962.371720944509,4
4120.459449419248,5
5927.0341760907695,1
7442.034476216326,1
7984.682318110532,2
8731.641298776802,1
10484.039444433693,3
7503.028833391103,5
4617.932739379816,2
7930.509533409667,3
6628.481854969866,3
5388.125112415232,4
7605.931065261447,1
8882.323701219393,1
8710.749743862352,3
5755.76671622334,6
9885.905164519996,2
8638.734023335779,6
10770.26746984043,3
11651.03487457697,3
8724.564449306443,1
9897.183147975258,5
8542.457711082185,1
4412.740637760964,4
2810.372677889851,4
6395.465703806953,2
8310.70577899761,5
4514.8324740751395,3
7483.034844994708,6
9128.07347404232,5
4349.291583438395,1
9478.311097957605,1
8026.9628588787755,3
7480.423885732486,6
4972.798178477038,3
8873.084922235757,4
7815.249170201425,1
3254.852042247927,6
7937.557074249237,1
5586.8911943438725,4
6099.295417098098,2
7702.106745560841,6
8407.802199890344,2
9627.765425159167,4
5794.43685663046,1
7567.697999512774,1
3782.7935940416733,6
8284.642714448162,2
6706.637137908426,3
8556.428836908386,3
7129.537131648807,4
6424.193977705458,3
6973.566428038923,2
3106.5014074464443,5
8967.488031220977,4
9111.142293618157,1
9162.633435781838,5
7285.50589529515,2
9783.00704787763,1
6083.531144531526,3
5522.085682386112,4
8928.071625197728,3
6391.499992213778,4
10790.66329684363,2
9853.709845033014,6
7585.049429656048,6
5113.387439489788,2
6106.420072596297,1
7123.410987470835,4
12794.142172262142,5
7981.44695325118,3
8914.349599061814,4
5831.728311647135,5
7683.432451258607,3
5962.624099401661,2
6337.667034516087,2
3925.199034691972,1
8122.556767406503,2
8941.32676690807,2
4539.319267981812,2
5127.834078647265,4
4591.799540951741,1
7515.161630286073,4
7366.967479264836,5
9216.137988553319,6
5187.84541210236,2
6753.877594265732,5
5968.443863620811,5
8802.62387412388,4
7461.858671703222,2
6367.262506414356,4
5902.612816644064,3
8224.393928326857,3
9696.428736757378,6
8174.430099255071,2
6811.0227685532645,6
4723.605397656373,6
10066.984974696741,5
7490.705296314196,4
8959.503037266271,5
8970.60655841776,6
9523.532012533155,6
10575.748680682194,3
2877.23796174985,4
7815.113392912774,4
9849.202693941414,4
7587.850182346404,2
8042.110420304055,2
7578.802139892798,2
7131.201160792527,4
5259.658228907745,5
6436.640140662195,1
5137.43897136528,5
8611.541234578397,6
8491.719153231687,3
7383.251048514224,6
2768.0226087092287,6
6782.112092454772,3
5193.292846710654,2
5386.076219839752,1
7971.136244391813,2
9283.779530156413,5
10175.863473019457,2
8159.2495244256515,3
10377.424629375728,6
4893.257352061296,3
5765.879937600763,2
7329.09027798336,5
8796.365859703206,6
8482.157519677872,4
9006.743694184144,5
7847.274838107631,2
7615.216038231879,5
10780.180210149145,3
8421.332145421611,1
7794.030425212248,3
7631.269767255074,3
5978.839523144734,4
8980.395593814648,2
5255.271724749848,4
3898.691025686627,4
11013.123307785056,2
10446.635175389154,5
8393.38031402014,6
8215.10704357182,1
7010.302237425027,4
6613.915078157752,4
3847.525872847458,5
5368.148612783107,2
5620.8724346536965,3
7619.332567498709,5
10980.723963666167,3
4426.916472981134,1
8717.049781619118,6
8887.708496189607,4
4135.342137656404,1
4602.0859482118185,3
7987.237319877148,3
8093.217116046803,3
9976.75874675597,4
8434.195409932445,2
5105.268108518888,2
7517.319065190768,6
6059.433643564428,6
3374.4261791163844,4
8943.719763222503,2
8672.327018103011,2
7172.513854568216,6
10886.030791667094,4
4989.2528776191375,2
9509.988489601188,6
6015.48645479777,6
8461.95435531715,2
9423.976783062517,5
5805.608023935532,6
6277.776097801406,1
8245.773709394465,1
5419.922445827137,1
8753.989589021176,5
7653.288759815032,1
8203.52716604862,3
6002.243605074684,1
5898.6473987666195,4
4692.295097337095,1
8044.511418814638,3
5082.742319183238,1
6854.698105648322,2
9037.002426200874,3
11233.691280658819,4
8177.533254586629,2
7686.554722692399,2
4820.9363862344335,5
6551.843426667456,2
6635.52279612798,1
8294.172227726322,2
6841.916917859271,2
11638.428505271146,5
8501.815299113627,1
8969.727719176472,1
8501.742284470309,2
5513.646460970322,4
6367.770865168183,4
6531.481130835728,1
9880.967633766857,4
9507.778134540724,1
8138.772280037493,1
7964.220803975664,3
8848.320863726494,1
4504.421184320491,3
7770.63635746913,2
4508.745851258732,5
7004.489467267227,6
9305.472149603353,1
5583.762667692469,2
10139.072760595684,1
8968.909580686664,1
7597.651734753741,6
7479.813672974325,5
5547.978558029579,3
5194.897293623537,6
5719.191607858127,1
6353.431036607902,1
8210.528132336694,3
5626.556329865714,4
6703.945435788804,5
9093.90981998279,5
4762.839457301173,1
4848.638988149447,6
7112.6600026565175,5
7662.475527494171,6
7495.553138565468,4
9949.26078101678,1
5739.711656605456,3
4965.8217411557325,3
3599.7733781873994,1
6947.31961607855,3
8199.981992424657,3
8299.817083303691,1
7122.096951070087,2
6741.364568695974,6
7848.009590347197,6
7917.240245169391,5
5515.313816499632,5
8682.466786703611,2
8706.48767136828,3
4346.392963848293,5
6519.615042697179,4
5301.540211463329,6
7161.377511910854,2
6141.822481447958,3
7847.908761989532,4
5198.595246137016,6
8284.604021261373,2
12151.677436996619,3
8092.294460623185,1
10030.031914244875,6
7088.185121934436,3
5409.37319054635,4
6740.690133766119,5
8575.227730259385,6
7416.273043353759,2
6779.994169226705,6
8948.963460075563,6
7289.010974210379,6
4251.620850266085,1
8667.146831133878,2
7924.382309071747,3
9720.889265533879,6
8248.802886191672,1
6264.262525962877,5
8108.0534957841855,2
7226.648487741723,2
7856.434315322592,4
9585.05758433244,3
6682.838754516659,6
6911.715109300401,4
2724.765251956568,1
10826.43236437509,2
7473.317451152693,1
6262.101885732273,5
9380.965075804717,5
10054.573895941247,6
4430.617125429511,6
6324.733679673138,4
8034.948725212531,4
5267.153541097598,4
6326.090028645628,6
4935.424919254192,2
7560.762210496164,5
5514.971330430109,5
12400.82311257863,6
10923.115094514316,4
5292.054189468547,5
3938.5720936187267,6
4541.604277259328,2
6523.249616673958,3
7833.416919304258,2
4818.0880033428275,1
6905.526429192564,1
7013.706858610737,4
5053.185235407858,1
10258.670679027291,4
8121.830546319644,6
8402.372075350764,3
12345.437459041063,2
5304.21016737133,6
9339.707816999866,6
10838.034169950637,5
10530.860665654109,1
8793.247336557744,3
3979.938548243835,2
8173.151830300327,6
6355.122011291246,3
7946.480988009469,6
9559.02470382323,6
8183.891904503714,2
5231.853447355636,1
4720.710923220262,4
5928.163107656637,6
7300.416725297764,2
10238.270595587472,2
8030.691030161888,3
7252.978751685748,1
7090.594631598731,3
7116.917840493489,6
9190.34991107855,4
5394.857283594622,5
9780.716611273776,3
8987.726619581012,6
6965.597756477355,6
12965.423929641727,5
9553.899788813533,3
7126.569187800578,2
9033.493647919922,4
6887.04797396248,5
6006.178655509541,5
6521.52750826539,3
7486.556767431513,4
4120.265848333758,3
4689.662109349882,5
8295.492377895107,4
6721.43715511231,3
11455.615292512295,2
8840.067311638513,6
8378.822030352238,4
8457.621106230812,2
7138.847820875659,6
8954.440100652373,4
7394.813550232353,6
8171.623260441813,6
7044.380404504246,6
9875.276858955425,5
5924.2854082552,4
3334.858952594801,2
6523.956444349926,6
10552.238152049646,3
9170.447639749445,6
9865.582049370129,5
7773.2094179573205,2
7777.052377019542,1
6271.716880307042,4
6366.795493631939,1
7562.099657326948,2
7543.226932577255,1
7301.525909942418,2
8101.639510219459,5
6644.13384978845,3
8303.516995718826,3
10124.291040680013,4
11545.020074812499,5
6098.888733364321,1
9940.058944138831,5
9085.926099565319,1
9933.127975858753,5
11521.932710601008,6
10542.914308005938,3
5042.3778387086895,6
7665.923132208158,4
5913.927743378803,3
8013.164464536021,3
11643.318586550617,6
8929.090055990331,5
7734.932561110715,1
6017.397712746229,5
6881.771479232921,1
9765.359609018717,2
5894.51493232184,4
10570.17795862185,1
9157.776961649535,2
5198.314629434189,4
10450.18758738173,1
4858.893634143198,3
4281.37615757182,4
8797.588776561035,4
9429.166376872905,5
6901.490712919934,6
5985.04744028905,4
7112.658239019624,5
8134.350495426689,2
7737.8446781242055,6
6091.155305279335,4
5029.474190473797,1
6768.4658703106,4
5513.484985660739,4
8386.94324421586,1
9803.252855237719,4
6338.718989342342,5
9355.95269320321,6
10693.076374608996,6
6085.2456615331075,1
8205.996868919818,3
7539.87655188077,4
5243.530883744033,6
7501.865399354506,4
6610.780513253567,5
6408.924701987689,1
7007.8136074255235,4
6462.335274327956,5
10147.465667290084,3
3348.504543393359,6
5648.517758263469,3
7338.095189750123,5
5818.172478338041,1
8869.82066515183,4
8061.809076794518,5
7219.186945320462,5
7676.081063815623,5
7393.502998357886,6
5418.401088798531,2
8760.903811716975,6
5111.265021062529,3
7696.39780421694,6
7960.978660240972,2
6603.222306744509,5
6396.584692124498,6
6409.288888103835,3
4191.565946320208,4
11109.887395623071,4
8901.105171509647,6
7865.23067097258,2
6097.984782020638,2
7278.817540568808,6
6575.510035527309,3
10784.660113534583,4
3765.8372905830124,2
4634.213878709905,6
4275.531568241335,5
9041.847998764837,5
6088.8961184600375,6
8506.452664833374,2
7437.162204334942,6
9482.211018375074,6
9309.17590319448,6
7849.546180522041,1
9310.631018663584,2
5260.900645324671,1
3085.9373107902875,4
8330.677040756456,2
7379.864043922635,4
5913.703758963227,2
7029.088806507928,2
3907.7959564683542,5
6098.604161299389,5
10274.987803530115,1
9147.120969880869,6
9250.371961375024,4
6809.558467504945,3
8729.636123065313,1
10460.924934589593,6
9497.332579298904,2
9010.803151647659,2
2679.868726901187,5
8775.78412779599,6
6999.55944833165,6
5529.4840990497405,1
8781.358065197677,2
7643.326472092311,6
8425.860922613054,4
6256.534915926613,3
4705.434874589291,6
11441.65569406989,3
5249.2857160266485,4
6343.181061163289,1
9262.622088122458,1
10280.638634499686,3
7951.954832002655,6
9311.542587560227,6
8527.512523221103,3
5644.3201794455035,4
5214.502228543869,3
9509.691698263989,4
8766.422765845995,4
13025.983046808939,5
5848.183621410629,6
7546.956382187928,6
7720.311350027625,5
4709.53650135456,2
6420.574147973117,4
8511.475446851811,4
8490.328647246892,2
6220.550693498839,5
7194.38713913782,4
11410.581531713458,1
7421.649531549683,6
6210.416097346524,3
11671.079400727715,3
8146.531385304094,2
5788.848301047775,5
9598.78667163758,3
5404.701882824774,2
5705.7969858341075,2
6469.179938241357,5
5743.331006967708,5
5948.205714306117,1
5288.363103720138,2
7704.087818719239,2
5017.515820866257,1
4799.586681461402,4
8417.565940807883,6
7052.660642023491,5
7503.446118914591,1
6981.822943463876,6
11935.795955204085,3
7538.235206274159,2
7134.926611529248,2
8251.76113443865,5
8146.34959670715,4
9429.03038203336,4
7844.9689251500595,5
8341.59141809279,5
9036.852079281205,4
9662.2614543587,5
6595.179891150051,6
4537.557663645373,4
4182.686756901834,6
8516.870525228678,1
7923.16285499252,2
4853.913128076154,5
7500.162144586443,3
6630.115132659041,6
5927.274851022907,3
3820.4876036713863,3
6729.947877630879,6
8222.729101046029,4
11090.896592458408,1
4793.779896393859,6
6619.296835184795,1
10743.930550984951,5
9464.148290761987,6
9124.130006811076,1
7501.702318276844,3
9145.556566456986,6
5884.260936818005,1
5580.552924174926,5
4315.815815409174,2
7386.692494062462,6
8801.381594204027,3
8259.839427552652,6
10934.168681219822,4
5984.349518655297,3
9690.102887849402,5
7769.663700814676,3
9577.470701125825,1
7406.449723307123,5
7461.3404067070205,5
8016.473046515309,2
7555.839376703502,3
10385.362206930893,3
3199.424407216922,3
6183.5024785487985,5
6249.922084683389,1
9396.641952394568,2
6528.4657511440355,2
7406.307392312894,4
6770.616858234609,2
8877.160906111356,3
7249.068200023348,4
9220.531610684291,4
9470.737997669212,1
11406.723959361523,2
9235.266349882177,6
8465.031923257773,2
11146.862976425466,3
9770.82834886012,1
7682.520745095775,5
6902.018156166725,5
9933.036026494858,5
6730.498400137256,4
8339.015162347023,6
4375.864719198517,5
7140.604161678605,3
10379.36890815029,5
5422.214266249677,6
9035.553285368098,2
3153.2045438078603,1
10031.075030625205,1
5915.430457788825,2
6814.740192729262,1
10325.815064623195,6
6746.670010636047,1
9372.248312398933,2
8908.219712637878,3
9962.96959974018,4
9466.83637661503,5
7277.387245855945,2
9857.599046434403,2
8000.744385304148,1
7979.748438224246,5
10936.512201177728,4
8186.434711870255,4
7235.886884345939,2
10840.43045752519,6
7585.853220220339,3
5321.930186222944,3
4379.935920198449,2
7262.802884740311,6
6542.783012040048,3
9578.294954010267,6
6402.696953303141,5
4930.071270612752,3
7512.345007744169,5
4306.516837259933,6
7609.029968899265,3
7564.262232976684,6
6803.370433557896,4
4946.564322073975,2
6134.9113507701095,6
7140.63878554057,6
4956.404360468912,5
8236.844349780682,4
8555.103123659708,2
7673.471464036597,4
5955.866570448277,5
7004.948814520501,3
10468.141137521412,2
8662.700386667691,6
7173.777061342847,6
8884.521895667523,4
3116.4614658745177,3
12529.800880712912,1
5072.04339214904,5
8047.566209994097,5
5678.602609950222,6
5321.227168806907,3
9578.402307435668,3
7249.887985199857,2
7834.626181068359,6
8113.666136388411,4
8699.244630824245,1
8548.42648334421,6
9242.311570771835,2
3809.271717727704,2
5931.540453190285,1
5688.34554587134,6
9601.008937545748,5
9013.621148158734,2
8817.530848884247,6
5652.667184448226,5
5101.768338192889,4
4173.829508228805,3
8189.439099874771,4
4440.527652247525,3
8990.36766161118,2
6122.534934298824,3
6465.3281852114,1
6904.013937071923,1
4987.9733113167185,4
9310.842355614137,1
5234.401725730209,4
6954.8658583464885,5
9518.837146819247,5
3632.0246962510973,4
4789.021085891788,4
6459.643800420171,4
7386.190433624116,6
8610.334449524638,6
7727.463671821217,3
8401.071716712662,6
8211.366726228196,6
8581.773860007836,1
4766.154797655843,3
6459.438124563804,3
7191.504739416836,3
7852.333035021893,5
6894.882759688527,5
6996.061277657453,3
6496.151037977665,2
7434.8363448536065,3
12036.83926269747,2
7632.949781879319,2
5254.22191687977,1
9413.883457998963,4
3951.525767852655,3
8036.8768199155,3
7542.22118567632,3
10674.83725784891,4
7982.798565566273,2
10491.404928211015,3
7536.7079793831335,3
8294.368298198671,4
6273.80874248351,5
6718.236158544159,4
8732.960033914076,6
9921.859586331411,4
3980.5354118644545,5
11651.773074430293,1
8404.230247519068,4
6821.550197808028,4
8441.564963521781,6
6403.04444504821,3
8998.014792500038,2
8878.898935955685,2
7756.971055875543,4
5683.456724617736,2
7551.356046992354,3
7885.784663599851,4
9297.089172302878,4
6383.707409074366,4
6798.208495503051,3
10063.011427653119,2
10903.580733079918,4
7596.867826839386,5
9971.341531642509,4
7494.707999515417,2
5163.802347564767,1
6244.514820312961,1
6102.9017608715585,1
6748.314018391109,6
6794.196469898415,5
11745.952100992321,1
6092.71005352113,3
5477.994418437764,3
9913.525209329533,1
4315.712658584801,1
8047.018565296808,2
7454.750866690024,3
6780.030718500815,2
5817.394901945138,6
5366.2836754069995,2
8725.593410467587,1
9722.663134068736,2
6194.5341850532905,6
7142.807298235698,1
5234.241105086716,1
7672.142788967182,4
6340.3510996113255,3
7912.816387343189,5
7279.959640289472,6
4985.353479902758,3
7715.153891987091,5
7374.489250845251,4
6279.004091933517,4
9189.400100944618,3
7292.251086922771,4
8291.69101091198,4
11038.02762232394,1
11279.0263675042,4
5005.087716857986,2
8955.716524822736,4
7136.044734114306,6
8155.539356114218,6
9828.552265253687,6
8944.308166260427,6
7269.4149922125625,5
9542.797258765113,3
6547.780133858132,5
7986.166129387736,1
8934.005376917381,4
